#Frequency (Hz), S21re (), S21im (), S21dB (dB), S21Ph (rad), Power (dBm), Timestamp (s)
4.0484500000e+09, 4.5815446973e-01, 3.8151316345e-02, -6.7497506058e+00, 8.3080055355e-02, -3.5000000000e+01, 1.7513762803e+09
4.0484600000e+09, 4.5760443807e-01, 3.9135184139e-02, -6.7585467914e+00, 8.5314271416e-02, -3.5000000000e+01, 1.7513762803e+09
4.0484700000e+09, 4.5757722855e-01, 3.7979397923e-02, -6.7608952024e+00, 8.2811247374e-02, -3.5000000000e+01, 1.7513762803e+09
4.0484800000e+09, 4.5951938629e-01, 3.6212123931e-02, -6.7270364062e+00, 7.8641821178e-02, -3.5000000000e+01, 1.7513762803e+09
4.0484900000e+09, 4.5761182904e-01, 3.5400360823e-02, -6.7641426780e+00, 7.7205164674e-02, -3.5000000000e+01, 1.7513762803e+09
4.0485000000e+09, 4.5946434140e-01, 3.3299192786e-02, -6.7322122636e+00, 7.2347452909e-02, -3.5000000000e+01, 1.7513762803e+09
4.0485100000e+09, 4.5698812604e-01, 3.2595597208e-02, -6.7798627799e+00, 7.1206419412e-02, -3.5000000000e+01, 1.7513762803e+09
4.0485200000e+09, 4.5930096507e-01, 3.1483624131e-02, -6.7376945780e+00, 6.8439769803e-02, -3.5000000000e+01, 1.7513762803e+09
4.0485300000e+09, 4.5736607909e-01, 3.1036518514e-02, -6.7747681419e+00, 6.7755374381e-02, -3.5000000000e+01, 1.7513762803e+09
4.0485400000e+09, 4.5741567016e-01, 3.0405718833e-02, -6.7746315970e+00, 6.6375192655e-02, -3.5000000000e+01, 1.7513762803e+09
4.0485500000e+09, 4.5830616355e-01, 3.0383035541e-02, -6.7578409690e+00, 6.6197325338e-02, -3.5000000000e+01, 1.7513762803e+09
4.0485600000e+09, 4.5827394724e-01, 2.8014209121e-02, -6.7612979184e+00, 6.1053857187e-02, -3.5000000000e+01, 1.7513762803e+09
4.0485700000e+09, 4.6088942885e-01, 2.9209922999e-02, -6.7106557752e+00, 6.3292638486e-02, -3.5000000000e+01, 1.7513762803e+09
4.0485800000e+09, 4.5887276530e-01, 2.7516940609e-02, -6.7505652745e+00, 5.9894659979e-02, -3.5000000000e+01, 1.7513762803e+09
4.0485900000e+09, 4.6023929119e-01, 2.5848910212e-02, -6.7266483226e+00, 5.6105123452e-02, -3.5000000000e+01, 1.7513762803e+09
4.0486000000e+09, 4.5811763406e-01, 2.4361599237e-02, -6.7681959187e+00, 5.3127565059e-02, -3.5000000000e+01, 1.7513762803e+09
4.0486100000e+09, 4.5892357826e-01, 2.4173729122e-02, -6.7531591573e+00, 5.2626209719e-02, -3.5000000000e+01, 1.7513762803e+09
4.0486200000e+09, 4.5957058668e-01, 2.3058120161e-02, -6.7420365259e+00, 5.0131147552e-02, -3.5000000000e+01, 1.7513762803e+09
4.0486300000e+09, 4.5909404755e-01, 2.1129377186e-02, -6.7527772000e+00, 4.5991616262e-02, -3.5000000000e+01, 1.7513762803e+09
4.0486400000e+09, 4.5959982276e-01, 2.1062497050e-02, -6.7432914747e+00, 4.5795862900e-02, -3.5000000000e+01, 1.7513762803e+09
4.0486500000e+09, 4.5825448632e-01, 2.0263778046e-02, -6.7693817500e+00, 4.4190698495e-02, -3.5000000000e+01, 1.7513762803e+09
4.0486600000e+09, 4.5869117975e-01, 1.7345635220e-02, -6.7633861918e+00, 3.7797487543e-02, -3.5000000000e+01, 1.7513762803e+09
4.0486700000e+09, 4.5879215002e-01, 1.6699010506e-02, -6.7619307156e+00, 3.6381708127e-02, -3.5000000000e+01, 1.7513762803e+09
4.0486800000e+09, 4.5964652300e-01, 1.7016282305e-02, -6.7455724518e+00, 3.7003467214e-02, -3.5000000000e+01, 1.7513762803e+09
4.0486900000e+09, 4.5982107520e-01, 1.6399301589e-02, -6.7427020120e+00, 3.5649418213e-02, -3.5000000000e+01, 1.7513762803e+09
4.0487000000e+09, 4.5854017138e-01, 1.6522260383e-02, -6.7668173147e+00, 3.6016725568e-02, -3.5000000000e+01, 1.7513762803e+09
4.0487100000e+09, 4.5899471641e-01, 1.3877470978e-02, -6.7598780957e+00, 3.0225281951e-02, -3.5000000000e+01, 1.7513762803e+09
4.0487200000e+09, 4.5829299092e-01, 1.1886211112e-02, -6.7742153193e+00, 2.5930021333e-02, -3.5000000000e+01, 1.7513762803e+09
4.0487300000e+09, 4.6030148864e-01, 1.3641376980e-02, -6.7353397756e+00, 2.9627072217e-02, -3.5000000000e+01, 1.7513762803e+09
4.0487400000e+09, 4.5915576816e-01, 1.0990339331e-02, -6.7583116155e+00, 2.3931401745e-02, -3.5000000000e+01, 1.7513762803e+09
4.0487500000e+09, 4.5854711533e-01, 9.3646533787e-03, -6.7705097246e+00, 2.0419606768e-02, -3.5000000000e+01, 1.7513762803e+09
4.0487600000e+09, 4.6087390184e-01, 8.3174677566e-03, -6.7269434165e+00, 1.8045206941e-02, -3.5000000000e+01, 1.7513762803e+09
4.0487700000e+09, 4.5993924141e-01, 7.4578700587e-03, -6.7448489980e+00, 1.6213481858e-02, -3.5000000000e+01, 1.7513762803e+09
4.0487800000e+09, 4.6005526185e-01, 6.8958527409e-03, -6.7428243102e+00, 1.4988061085e-02, -3.5000000000e+01, 1.7513762803e+09
4.0487900000e+09, 4.5963409543e-01, 6.0082101263e-03, -6.7510132453e+00, 1.3070979750e-02, -3.5000000000e+01, 1.7513762803e+09
4.0488000000e+09, 4.5987859368e-01, 5.9655448422e-03, -6.7464053699e+00, 1.2971271864e-02, -3.5000000000e+01, 1.7513762803e+09
4.0488100000e+09, 4.6042215824e-01, 4.0875128470e-03, -6.7365334010e+00, 8.8775168483e-03, -3.5000000000e+01, 1.7513762803e+09
4.0488200000e+09, 4.5784646273e-01, 4.2580682784e-03, -6.7852271135e+00, 9.2999419364e-03, -3.5000000000e+01, 1.7513762803e+09
4.0488300000e+09, 4.5867004991e-01, 3.3964009490e-03, -6.7697542199e+00, 7.4047539711e-03, -3.5000000000e+01, 1.7513762803e+09
4.0488400000e+09, 4.6128016710e-01, 1.0475885356e-03, -6.7206819532e+00, 2.2710422196e-03, -3.5000000000e+01, 1.7513762803e+09
4.0488500000e+09, 4.6201482415e-01, -1.4696896542e-03, -6.7068378438e+00, -3.1810336381e-03, -3.5000000000e+01, 1.7513762803e+09
4.0488600000e+09, 4.5977407694e-01, -9.8676490597e-04, -6.7490903726e+00, -2.1461918808e-03, -3.5000000000e+01, 1.7513762803e+09
4.0488700000e+09, 4.6008065343e-01, -1.5792342601e-03, -6.7432694031e+00, -3.4325026409e-03, -3.5000000000e+01, 1.7513762803e+09
4.0488800000e+09, 4.5942169428e-01, -1.5533538535e-03, -6.7557203704e+00, -3.3810940007e-03, -3.5000000000e+01, 1.7513762803e+09
4.0488900000e+09, 4.5899480581e-01, -3.5957614891e-03, -6.7635780575e+00, -7.8338314231e-03, -3.5000000000e+01, 1.7513762803e+09
4.0489000000e+09, 4.6046385169e-01, -3.0927106272e-03, -6.7358932483e+00, -6.7164102275e-03, -3.5000000000e+01, 1.7513762803e+09
4.0489100000e+09, 4.5882490277e-01, -6.1552026309e-03, -6.7662788624e+00, -1.3414340396e-02, -3.5000000000e+01, 1.7513762803e+09
4.0489200000e+09, 4.5972260833e-01, -7.2125783190e-03, -6.7490138996e+00, -1.5687691878e-02, -3.5000000000e+01, 1.7513762803e+09
4.0489300000e+09, 4.6070048213e-01, -5.9219743125e-03, -6.7309091283e+00, -1.2853574951e-02, -3.5000000000e+01, 1.7513762803e+09
4.0489400000e+09, 4.6111664176e-01, -8.9078592136e-03, -6.7221636521e+00, -1.9315614661e-02, -3.5000000000e+01, 1.7513762803e+09
4.0489500000e+09, 4.6069696546e-01, -1.0917725973e-02, -6.7292546173e+00, -2.3693845739e-02, -3.5000000000e+01, 1.7513762803e+09
4.0489600000e+09, 4.5887479186e-01, -1.1980119161e-02, -6.7631568175e+00, -2.6101669947e-02, -3.5000000000e+01, 1.7513762803e+09
4.0489700000e+09, 4.5913454890e-01, -1.3044458814e-02, -6.7576963867e+00, -2.8403331414e-02, -3.5000000000e+01, 1.7513762803e+09
4.0489800000e+09, 4.5879659057e-01, -1.3617057353e-02, -6.7637723500e+00, -2.9671234110e-02, -3.5000000000e+01, 1.7513762803e+09
4.0489900000e+09, 4.5950379968e-01, -1.4706310816e-02, -6.7497716378e+00, -3.1993843492e-02, -3.5000000000e+01, 1.7513762803e+09
4.0490000000e+09, 4.6077778935e-01, -1.5485909767e-02, -6.7252666286e+00, -3.3595549900e-02, -3.5000000000e+01, 1.7513762803e+09
4.0490100000e+09, 4.5980301499e-01, -1.3064697385e-02, -6.7450588993e+00, -2.8406040822e-02, -3.5000000000e+01, 1.7513762803e+09
4.0490200000e+09, 4.5859873295e-01, -1.6475345939e-02, -6.7657414482e+00, -3.5909963013e-02, -3.5000000000e+01, 1.7513762803e+09
4.0490300000e+09, 4.5935365558e-01, -1.9188065082e-02, -6.7494851058e+00, -4.1747608113e-02, -3.5000000000e+01, 1.7513762803e+09
4.0490400000e+09, 4.6044281125e-01, -1.8273713067e-02, -6.7296509653e+00, -3.9666441738e-02, -3.5000000000e+01, 1.7513762803e+09
4.0490500000e+09, 4.5825266838e-01, -1.9334863871e-02, -6.7701754518e+00, -4.2167572706e-02, -3.5000000000e+01, 1.7513762803e+09
4.0490600000e+09, 4.5969635248e-01, -1.9601101056e-02, -6.7426900860e+00, -4.2613422843e-02, -3.5000000000e+01, 1.7513762803e+09
4.0490700000e+09, 4.5926040411e-01, -2.1648449823e-02, -6.7491807970e+00, -4.7102770017e-02, -3.5000000000e+01, 1.7513762803e+09
4.0490800000e+09, 4.5955681801e-01, -2.2621929645e-02, -6.7427048351e+00, -4.9185831101e-02, -3.5000000000e+01, 1.7513762803e+09
4.0490900000e+09, 4.5858675242e-01, -2.4557525292e-02, -6.7591336810e+00, -5.3499346281e-02, -3.5000000000e+01, 1.7513762803e+09
4.0491000000e+09, 4.5924922824e-01, -2.4017067626e-02, -6.7471699448e+00, -5.2248772925e-02, -3.5000000000e+01, 1.7513762803e+09
4.0491100000e+09, 4.5834010840e-01, -2.5696063414e-02, -6.7626138580e+00, -5.6004682725e-02, -3.5000000000e+01, 1.7513762803e+09
4.0491200000e+09, 4.5992565155e-01, -2.6196779683e-02, -6.7321803600e+00, -5.6897249747e-02, -3.5000000000e+01, 1.7513762803e+09
4.0491300000e+09, 4.5954748988e-01, -2.7856225148e-02, -6.7374636631e+00, -6.0542561300e-02, -3.5000000000e+01, 1.7513762803e+09
4.0491400000e+09, 4.5882898569e-01, -2.9675470665e-02, -6.7488541978e+00, -6.4586582568e-02, -3.5000000000e+01, 1.7513762803e+09
4.0491500000e+09, 4.5910695195e-01, -2.8336735442e-02, -6.7452094554e+00, -6.1643227337e-02, -3.5000000000e+01, 1.7513762803e+09
4.0491600000e+09, 4.6068108082e-01, -2.9039110988e-02, -6.7147702518e+00, -6.2951881418e-02, -3.5000000000e+01, 1.7513762803e+09
4.0491700000e+09, 4.5842257142e-01, -2.9790747911e-02, -6.7563780928e+00, -6.4894094058e-02, -3.5000000000e+01, 1.7513762803e+09
4.0491800000e+09, 4.5872730017e-01, -3.0979691073e-02, -6.7491458090e+00, -6.7431612868e-02, -3.5000000000e+01, 1.7513762803e+09
4.0491900000e+09, 4.5933637023e-01, -3.2941106707e-02, -6.7351048843e+00, -7.1591998065e-02, -3.5000000000e+01, 1.7513762803e+09
4.0492000000e+09, 4.5891797543e-01, -3.4894395620e-02, -6.7402621497e+00, -7.5890207787e-02, -3.5000000000e+01, 1.7513762803e+09
4.0492100000e+09, 4.5635914803e-01, -3.6254666746e-02, -6.7865415747e+00, -7.9276779826e-02, -3.5000000000e+01, 1.7513762803e+09
4.0492200000e+09, 4.5882254839e-01, -3.6505971104e-02, -6.7396985714e+00, -7.9397206561e-02, -3.5000000000e+01, 1.7513762803e+09
4.0492300000e+09, 4.5831295848e-01, -3.8405604660e-02, -6.7463673921e+00, -8.3602449469e-02, -3.5000000000e+01, 1.7513762803e+09
4.0492400000e+09, 4.5736622810e-01, -3.8512874395e-02, -6.7640326640e+00, -8.4007586778e-02, -3.5000000000e+01, 1.7513762803e+09
4.0492500000e+09, 4.5798709989e-01, -3.9763897657e-02, -6.7503196008e+00, -8.6605998804e-02, -3.5000000000e+01, 1.7513762803e+09
4.0492600000e+09, 4.5697793365e-01, -4.1043233126e-02, -6.7672029810e+00, -8.9574136669e-02, -3.5000000000e+01, 1.7513762803e+09
4.0492700000e+09, 4.5693179965e-01, -4.1916754097e-02, -6.7665778264e+00, -9.1479215935e-02, -3.5000000000e+01, 1.7513762803e+09
4.0492800000e+09, 4.5710870624e-01, -4.1336659342e-02, -6.7642392205e+00, -9.0185395060e-02, -3.5000000000e+01, 1.7513762803e+09
4.0492900000e+09, 4.5802399516e-01, -4.2595051229e-02, -6.7448368287e+00, -9.2730708950e-02, -3.5000000000e+01, 1.7513762803e+09
4.0493000000e+09, 4.5740470290e-01, -4.4436637312e-02, -6.7531908849e+00, -9.6845584124e-02, -3.5000000000e+01, 1.7513762803e+09
4.0493100000e+09, 4.5809248090e-01, -4.5072227716e-02, -6.7390957093e+00, -9.8075439733e-02, -3.5000000000e+01, 1.7513762803e+09
4.0493200000e+09, 4.5754623413e-01, -4.6648047864e-02, -6.7463912424e+00, -1.0160158629e-01, -3.5000000000e+01, 1.7513762803e+09
4.0493300000e+09, 4.5658677816e-01, -4.7746185213e-02, -6.7622997643e+00, -1.0419329015e-01, -3.5000000000e+01, 1.7513762803e+09
4.0493400000e+09, 4.5583608746e-01, -4.7930181026e-02, -6.7760735113e+00, -1.0476288547e-01, -3.5000000000e+01, 1.7513762803e+09
4.0493500000e+09, 4.5671188831e-01, -5.0727639347e-02, -6.7539031634e+00, -1.1061801692e-01, -3.5000000000e+01, 1.7513762803e+09
4.0493600000e+09, 4.5592865348e-01, -5.1470063627e-02, -6.7670642305e+00, -1.1241467341e-01, -3.5000000000e+01, 1.7513762803e+09
4.0493700000e+09, 4.5643335581e-01, -4.8751693219e-02, -6.7631869504e+00, -1.0640668231e-01, -3.5000000000e+01, 1.7513762803e+09
4.0493800000e+09, 4.5760157704e-01, -5.0124101341e-02, -6.7384521032e+00, -1.0910160160e-01, -3.5000000000e+01, 1.7513762803e+09
4.0493900000e+09, 4.5617544651e-01, -5.3512532264e-02, -6.7580064676e+00, -1.1677322665e-01, -3.5000000000e+01, 1.7513762803e+09
4.0494000000e+09, 4.5818591118e-01, -5.3580455482e-02, -6.7201777545e+00, -1.1641170122e-01, -3.5000000000e+01, 1.7513762803e+09
4.0494100000e+09, 4.5670023561e-01, -5.5546611547e-02, -6.7436011815e+00, -1.2103150997e-01, -3.5000000000e+01, 1.7513762803e+09
4.0494200000e+09, 4.5541474223e-01, -5.7483442128e-02, -6.7632117318e+00, -1.2555819142e-01, -3.5000000000e+01, 1.7513762803e+09
4.0494300000e+09, 4.5587861538e-01, -5.8284398168e-02, -6.7526006194e+00, -1.2716084166e-01, -3.5000000000e+01, 1.7513762803e+09
4.0494400000e+09, 4.5581978560e-01, -5.8705933392e-02, -6.7526894330e+00, -1.2808687884e-01, -3.5000000000e+01, 1.7513762803e+09
4.0494500000e+09, 4.5550006628e-01, -5.7099457830e-02, -6.7625166732e+00, -1.2470505164e-01, -3.5000000000e+01, 1.7513762803e+09
4.0494600000e+09, 4.5479077101e-01, -6.1254803091e-02, -6.7656886238e+00, -1.3388217818e-01, -3.5000000000e+01, 1.7513762803e+09
4.0494700000e+09, 4.5582467318e-01, -6.1091817915e-02, -6.7467249732e+00, -1.3323087494e-01, -3.5000000000e+01, 1.7513762803e+09
4.0494800000e+09, 4.5513710380e-01, -6.2142595649e-02, -6.7569390522e+00, -1.3569691859e-01, -3.5000000000e+01, 1.7513762803e+09
4.0494900000e+09, 4.5461562276e-01, -6.1513863504e-02, -6.7683183744e+00, -1.3449278574e-01, -3.5000000000e+01, 1.7513762803e+09
4.0495000000e+09, 4.5516064763e-01, -6.5182469785e-02, -6.7485399412e+00, -1.4224049828e-01, -3.5000000000e+01, 1.7513762803e+09
4.0495100000e+09, 4.5482161641e-01, -6.2657877803e-02, -6.7615264902e+00, -1.3690189350e-01, -3.5000000000e+01, 1.7513762803e+09
4.0495200000e+09, 4.5514205098e-01, -6.7974567413e-02, -6.7412566152e+00, -1.4825226050e-01, -3.5000000000e+01, 1.7513762803e+09
4.0495300000e+09, 4.5353779197e-01, -6.5806515515e-02, -6.7772481676e+00, -1.4409043506e-01, -3.5000000000e+01, 1.7513762803e+09
4.0495400000e+09, 4.5442143083e-01, -6.8054519594e-02, -6.7544952893e+00, -1.4865600852e-01, -3.5000000000e+01, 1.7513762803e+09
4.0495500000e+09, 4.5508509874e-01, -6.9763883948e-02, -6.7372673402e+00, -1.5211433803e-01, -3.5000000000e+01, 1.7513762803e+09
4.0495600000e+09, 4.5259907842e-01, -7.1341753006e-02, -6.7791396828e+00, -1.5634046526e-01, -3.5000000000e+01, 1.7513762803e+09
4.0495700000e+09, 4.5243060589e-01, -7.1071729064e-02, -6.7830912080e+00, -1.5581533458e-01, -3.5000000000e+01, 1.7513762803e+09
4.0495800000e+09, 4.5420473814e-01, -7.2958774865e-02, -6.7443317874e+00, -1.5926919253e-01, -3.5000000000e+01, 1.7513762803e+09
4.0495900000e+09, 4.5396503806e-01, -7.2550810874e-02, -6.7500211250e+00, -1.5847570885e-01, -3.5000000000e+01, 1.7513762803e+09
4.0496000000e+09, 4.5301324129e-01, -7.5693339109e-02, -6.7581948544e+00, -1.6555915936e-01, -3.5000000000e+01, 1.7513762803e+09
4.0496100000e+09, 4.5334735513e-01, -7.5673118234e-02, -6.7520277824e+00, -1.6539596436e-01, -3.5000000000e+01, 1.7513762803e+09
4.0496200000e+09, 4.5347225666e-01, -7.5313910842e-02, -6.7508144471e+00, -1.6458047010e-01, -3.5000000000e+01, 1.7513762803e+09
4.0496300000e+09, 4.5251956582e-01, -7.6575294137e-02, -6.7646382774e+00, -1.6763182493e-01, -3.5000000000e+01, 1.7513762803e+09
4.0496400000e+09, 4.5431521535e-01, -7.8782334924e-02, -6.7241841405e+00, -1.7170150087e-01, -3.5000000000e+01, 1.7513762803e+09
4.0496500000e+09, 4.5190674066e-01, -7.7384039760e-02, -6.7735077661e+00, -1.6959406876e-01, -3.5000000000e+01, 1.7513762803e+09
4.0496600000e+09, 4.5126497745e-01, -8.0547802150e-02, -6.7751601457e+00, -1.7663319914e-01, -3.5000000000e+01, 1.7513762803e+09
4.0496700000e+09, 4.5210507512e-01, -8.2381665707e-02, -6.7533541477e+00, -1.8024046042e-01, -3.5000000000e+01, 1.7513762803e+09
4.0496800000e+09, 4.5205566287e-01, -8.1868007779e-02, -6.7560087094e+00, -1.7915976966e-01, -3.5000000000e+01, 1.7513762803e+09
4.0496900000e+09, 4.5222690702e-01, -8.1739440560e-02, -6.7532559781e+00, -1.7881807901e-01, -3.5000000000e+01, 1.7513762803e+09
4.0497000000e+09, 4.5058631897e-01, -8.3542995155e-02, -6.7776527178e+00, -1.8332770957e-01, -3.5000000000e+01, 1.7513762803e+09
4.0497100000e+09, 4.5091918111e-01, -8.3617076278e-02, -6.7711958521e+00, -1.8335422054e-01, -3.5000000000e+01, 1.7513762803e+09
4.0497200000e+09, 4.5250499248e-01, -8.5050486028e-02, -6.7367570662e+00, -1.8578726916e-01, -3.5000000000e+01, 1.7513762803e+09
4.0497300000e+09, 4.5136019587e-01, -8.8462561369e-02, -6.7458358060e+00, -1.9353785090e-01, -3.5000000000e+01, 1.7513762803e+09
4.0497400000e+09, 4.5039042830e-01, -8.8281139731e-02, -6.7644864399e+00, -1.9355633340e-01, -3.5000000000e+01, 1.7513762803e+09
4.0497500000e+09, 4.5270720124e-01, -8.9057758450e-02, -6.7187514645e+00, -1.9424228090e-01, -3.5000000000e+01, 1.7513762803e+09
4.0497600000e+09, 4.5149371028e-01, -9.0602740645e-02, -6.7355060837e+00, -1.9804289656e-01, -3.5000000000e+01, 1.7513762803e+09
4.0497700000e+09, 4.5071542263e-01, -9.1007716954e-02, -6.7483997001e+00, -1.9923945016e-01, -3.5000000000e+01, 1.7513762803e+09
4.0497800000e+09, 4.5055127144e-01, -9.2354863882e-02, -6.7463651193e+00, -2.0218124429e-01, -3.5000000000e+01, 1.7513762803e+09
4.0497900000e+09, 4.4870060682e-01, -9.3460336328e-02, -6.7764202403e+00, -2.0535489813e-01, -3.5000000000e+01, 1.7513762803e+09
4.0498000000e+09, 4.4857186079e-01, -9.3592219055e-02, -6.7782989136e+00, -2.0569395133e-01, -3.5000000000e+01, 1.7513762803e+09
4.0498100000e+09, 4.4855210185e-01, -9.5613338053e-02, -6.7707627529e+00, -2.1001673301e-01, -3.5000000000e+01, 1.7513762803e+09
