#Frequency (Hz), S21re (), S21im (), S21dB (dB), S21Ph (rad), Power (dBm), Timestamp (s)
5.2146200000e+09, -1.4097942412e-01, -3.6266800761e-01, -8.1986471110e+00, -1.9415483693e+00, -3.2000000000e+01, 1.7513774307e+09
5.2146400000e+09, -1.4379326999e-01, -3.6164331436e-01, -8.1969519073e+00, -1.9492413115e+00, -3.2000000000e+01, 1.7513774307e+09
5.2146600000e+09, -1.4404833317e-01, -3.6105865240e-01, -8.2069738851e+00, -1.9504067225e+00, -3.2000000000e+01, 1.7513774307e+09
5.2146800000e+09, -1.4603748918e-01, -3.6093142629e-01, -8.1930525991e+00, -1.9552729534e+00, -3.2000000000e+01, 1.7513774307e+09
5.2147000000e+09, -1.4625555277e-01, -3.5890796781e-01, -8.2331382910e+00, -1.9577527820e+00, -3.2000000000e+01, 1.7513774307e+09
5.2147200000e+09, -1.5105007589e-01, -3.6018419266e-01, -8.1659126676e+00, -1.9678877945e+00, -3.2000000000e+01, 1.7513774307e+09
5.2147400000e+09, -1.4910398424e-01, -3.5763403773e-01, -8.2352064627e+00, -1.9658013823e+00, -3.2000000000e+01, 1.7513774307e+09
5.2147600000e+09, -1.5263734758e-01, -3.5756725073e-01, -8.2058466920e+00, -1.9742560009e+00, -3.2000000000e+01, 1.7513774307e+09
5.2147800000e+09, -1.5601830185e-01, -3.5801392794e-01, -8.1668549575e+00, -1.9817692090e+00, -3.2000000000e+01, 1.7513774307e+09
5.2148000000e+09, -1.5558315814e-01, -3.5744550824e-01, -8.1823239036e+00, -1.9813284462e+00, -3.2000000000e+01, 1.7513774307e+09
5.2148200000e+09, -1.5760499239e-01, -3.5527929664e-01, -8.2084272206e+00, -1.9883225631e+00, -3.2000000000e+01, 1.7513774307e+09
5.2148400000e+09, -1.5892538428e-01, -3.5464170575e-01, -8.2094247921e+00, -1.9920935942e+00, -3.2000000000e+01, 1.7513774307e+09
5.2148600000e+09, -1.5978050232e-01, -3.5434231162e-01, -8.2076921498e+00, -1.9944161579e+00, -3.2000000000e+01, 1.7513774307e+09
5.2148800000e+09, -1.6165846586e-01, -3.5330808163e-01, -8.2113793986e+00, -1.9999165753e+00, -3.2000000000e+01, 1.7513774307e+09
5.2149000000e+09, -1.6304729879e-01, -3.5388740897e-01, -8.1866895366e+00, -2.0025391644e+00, -3.2000000000e+01, 1.7513774307e+09
5.2149200000e+09, -1.6472628713e-01, -3.5210421681e-01, -8.2070067517e+00, -2.0083815480e+00, -3.2000000000e+01, 1.7513774307e+09
5.2149400000e+09, -1.6510327160e-01, -3.5147628188e-01, -8.2161401739e+00, -2.0099461067e+00, -3.2000000000e+01, 1.7513774307e+09
5.2149600000e+09, -1.6818191111e-01, -3.5095426440e-01, -8.1971910614e+00, -2.0176766273e+00, -3.2000000000e+01, 1.7513774307e+09
5.2149800000e+09, -1.6722950339e-01, -3.5146865249e-01, -8.1959906178e+00, -2.0148988560e+00, -3.2000000000e+01, 1.7513774307e+09
5.2150000000e+09, -1.7070439458e-01, -3.4916788340e-01, -8.2085569140e+00, -2.0255158236e+00, -3.2000000000e+01, 1.7513774307e+09
5.2150200000e+09, -1.7300581932e-01, -3.4963268042e-01, -8.1765947291e+00, -2.0302926798e+00, -3.2000000000e+01, 1.7513774307e+09
5.2150400000e+09, -1.7299965024e-01, -3.4996303916e-01, -8.1700646186e+00, -2.0299032157e+00, -3.2000000000e+01, 1.7513774307e+09
5.2150600000e+09, -1.7411155999e-01, -3.4795001149e-01, -8.1991989219e+00, -2.0347578494e+00, -3.2000000000e+01, 1.7513774307e+09
5.2150800000e+09, -1.7620496452e-01, -3.4701919556e-01, -8.1967190771e+00, -2.0406383692e+00, -3.2000000000e+01, 1.7513774307e+09
5.2151000000e+09, -1.7820529640e-01, -3.4603556991e-01, -8.1959383632e+00, -2.0463648968e+00, -3.2000000000e+01, 1.7513774307e+09
5.2151200000e+09, -1.7946852744e-01, -3.4584346414e-01, -8.1868058447e+00, -2.0494729468e+00, -3.2000000000e+01, 1.7513774307e+09
5.2151400000e+09, -1.8097557127e-01, -3.4411239624e-01, -8.2054731901e+00, -2.0549642245e+00, -3.2000000000e+01, 1.7513774307e+09
5.2151600000e+09, -1.8234530091e-01, -3.4403166175e-01, -8.1927904714e+00, -2.0581742407e+00, -3.2000000000e+01, 1.7513774307e+09
5.2151800000e+09, -1.8374593556e-01, -3.4106126428e-01, -8.2366168370e+00, -2.0649594279e+00, -3.2000000000e+01, 1.7513774307e+09
5.2152000000e+09, -1.8480201065e-01, -3.4161910415e-01, -8.2143915233e+00, -2.0666719675e+00, -3.2000000000e+01, 1.7513774307e+09
5.2152200000e+09, -1.8733093143e-01, -3.4129300713e-01, -8.1937587687e+00, -2.0727838074e+00, -3.2000000000e+01, 1.7513774307e+09
5.2152400000e+09, -1.8843235076e-01, -3.4025186300e-01, -8.2022399301e+00, -2.0765542766e+00, -3.2000000000e+01, 1.7513774307e+09
5.2152600000e+09, -1.8978199363e-01, -3.4056273103e-01, -8.1815590099e+00, -2.0791963553e+00, -3.2000000000e+01, 1.7513774307e+09
5.2152800000e+09, -1.9002695382e-01, -3.3932420611e-01, -8.2030128581e+00, -2.0812967598e+00, -3.2000000000e+01, 1.7513774307e+09
5.2153000000e+09, -1.9361379743e-01, -3.3880680800e-01, -8.1736752534e+00, -2.0899644842e+00, -3.2000000000e+01, 1.7513774307e+09
5.2153200000e+09, -1.9427059591e-01, -3.3861923218e-01, -8.1700349518e+00, -2.0916636103e+00, -3.2000000000e+01, 1.7513774307e+09
5.2153400000e+09, -1.9671641290e-01, -3.3733922243e-01, -8.1674411635e+00, -2.0987274407e+00, -3.2000000000e+01, 1.7513774307e+09
5.2153600000e+09, -1.9696466625e-01, -3.3492255211e-01, -8.2111453551e+00, -2.1024125826e+00, -3.2000000000e+01, 1.7513774307e+09
5.2153800000e+09, -1.9843539596e-01, -3.3460485935e-01, -8.2005482701e+00, -2.1060854035e+00, -3.2000000000e+01, 1.7513774307e+09
5.2154000000e+09, -2.0015908778e-01, -3.3446982503e-01, -8.1834581639e+00, -2.1100657018e+00, -3.2000000000e+01, 1.7513774307e+09
5.2154200000e+09, -2.0131368935e-01, -3.3355385065e-01, -8.1877007835e+00, -2.1138160184e+00, -3.2000000000e+01, 1.7513774307e+09
5.2154400000e+09, -2.0226119459e-01, -3.3177733421e-01, -8.2106392337e+00, -2.1182661494e+00, -3.2000000000e+01, 1.7513774307e+09
5.2154600000e+09, -2.0431645215e-01, -3.3232533932e-01, -8.1762717034e+00, -2.1220333519e+00, -3.2000000000e+01, 1.7513774307e+09
5.2154800000e+09, -2.0591636002e-01, -3.3046579361e-01, -8.1927447807e+00, -2.1280349927e+00, -3.2000000000e+01, 1.7513774307e+09
5.2155000000e+09, -2.0789934695e-01, -3.2993724942e-01, -8.1792582001e+00, -2.1330674244e+00, -3.2000000000e+01, 1.7513774307e+09
5.2155200000e+09, -2.0793581009e-01, -3.2881852984e-01, -8.1999196059e+00, -2.1346796885e+00, -3.2000000000e+01, 1.7513774307e+09
5.2155400000e+09, -2.1013581753e-01, -3.2622516155e-01, -8.2223294416e+00, -2.1430434767e+00, -3.2000000000e+01, 1.7513774307e+09
5.2155600000e+09, -2.1169440448e-01, -3.2562550902e-01, -8.2146478215e+00, -2.1472531999e+00, -3.2000000000e+01, 1.7513774307e+09
5.2155800000e+09, -2.1260859072e-01, -3.2702556252e-01, -8.1773337706e+00, -2.1472617735e+00, -3.2000000000e+01, 1.7513774307e+09
5.2156000000e+09, -2.1338023245e-01, -3.2591563463e-01, -8.1886522017e+00, -2.1504755123e+00, -3.2000000000e+01, 1.7513774307e+09
5.2156200000e+09, -2.1408517659e-01, -3.2516530156e-01, -8.1940125904e+00, -2.1530461496e+00, -3.2000000000e+01, 1.7513774307e+09
5.2156400000e+09, -2.1527816355e-01, -3.2239758968e-01, -8.2308467200e+00, -2.1595424909e+00, -3.2000000000e+01, 1.7513774307e+09
5.2156600000e+09, -2.1863883734e-01, -3.2266151905e-01, -8.1840392452e+00, -2.1663372196e+00, -3.2000000000e+01, 1.7513774307e+09
5.2156800000e+09, -2.2030882537e-01, -3.2039439678e-01, -8.2048110379e+00, -2.1731635226e+00, -3.2000000000e+01, 1.7513774307e+09
5.2157000000e+09, -2.2134776413e-01, -3.2057964802e-01, -8.1882510176e+00, -2.1750915890e+00, -3.2000000000e+01, 1.7513774307e+09
5.2157200000e+09, -2.2216767073e-01, -3.2025724649e-01, -8.1837596384e+00, -2.1772925787e+00, -3.2000000000e+01, 1.7513774307e+09
5.2157400000e+09, -2.2364504635e-01, -3.1848850846e-01, -8.1972488174e+00, -2.1830023557e+00, -3.2000000000e+01, 1.7513774307e+09
5.2157600000e+09, -2.2599793971e-01, -3.1778374314e-01, -8.1798051225e+00, -2.1889789838e+00, -3.2000000000e+01, 1.7513774307e+09
5.2157800000e+09, -2.2577574849e-01, -3.1641569734e-01, -8.2075398242e+00, -2.1905528848e+00, -3.2000000000e+01, 1.7513774307e+09
5.2158000000e+09, -2.2718425095e-01, -3.1523555517e-01, -8.2106292011e+00, -2.1952676829e+00, -3.2000000000e+01, 1.7513774307e+09
5.2158200000e+09, -2.2986565530e-01, -3.1575390696e-01, -8.1661981895e+00, -2.2000615232e+00, -3.2000000000e+01, 1.7513774307e+09
5.2158400000e+09, -2.2997055948e-01, -3.1359970570e-01, -8.2035850516e+00, -2.2035398574e+00, -3.2000000000e+01, 1.7513774307e+09
5.2158600000e+09, -2.3221771419e-01, -3.1177282333e-01, -8.2065690371e+00, -2.2109803382e+00, -3.2000000000e+01, 1.7513774307e+09
5.2158800000e+09, -2.3290196061e-01, -3.1116926670e-01, -8.2082281780e+00, -2.2133197811e+00, -3.2000000000e+01, 1.7513774307e+09
5.2159000000e+09, -2.3467701673e-01, -3.1136700511e-01, -8.1809151829e+00, -2.2166606288e+00, -3.2000000000e+01, 1.7513774307e+09
5.2159200000e+09, -2.3599797487e-01, -3.0983456969e-01, -8.1903587761e+00, -2.2217373182e+00, -3.2000000000e+01, 1.7513774307e+09
5.2159400000e+09, -2.3758846521e-01, -3.0847835541e-01, -8.1928024595e+00, -2.2270974073e+00, -3.2000000000e+01, 1.7513774307e+09
5.2159600000e+09, -2.3915442824e-01, -3.0783337355e-01, -8.1828149997e+00, -2.2312896665e+00, -3.2000000000e+01, 1.7513774307e+09
5.2159800000e+09, -2.3999466002e-01, -3.0598446727e-01, -8.2037947670e+00, -2.2359128585e+00, -3.2000000000e+01, 1.7513774307e+09
5.2160000000e+09, -2.4198023975e-01, -3.0606943369e-01, -8.1749138044e+00, -2.2397827316e+00, -3.2000000000e+01, 1.7513774307e+09
5.2160200000e+09, -2.4193081260e-01, -3.0367684364e-01, -8.2174226593e+00, -2.2435046519e+00, -3.2000000000e+01, 1.7513774307e+09
5.2160400000e+09, -2.4462376535e-01, -3.0245980620e-01, -8.2009585824e+00, -2.2508686917e+00, -3.2000000000e+01, 1.7513774307e+09
5.2160600000e+09, -2.4536770582e-01, -3.0298051238e-01, -8.1814926356e+00, -2.2515124577e+00, -3.2000000000e+01, 1.7513774307e+09
5.2160800000e+09, -2.4620796740e-01, -3.0059590936e-01, -8.2109132590e+00, -2.2570553978e+00, -3.2000000000e+01, 1.7513774307e+09
5.2161000000e+09, -2.4758686125e-01, -3.0047014356e-01, -8.1935362475e+00, -2.2599999981e+00, -3.2000000000e+01, 1.7513774307e+09
5.2161200000e+09, -2.4951231480e-01, -2.9999005794e-01, -8.1744147183e+00, -2.2645907479e+00, -3.2000000000e+01, 1.7513774307e+09
5.2161400000e+09, -2.5048798323e-01, -2.9865393043e-01, -8.1833245157e+00, -2.2687070937e+00, -3.2000000000e+01, 1.7513774307e+09
5.2161600000e+09, -2.5088527799e-01, -2.9862189293e-01, -8.1781808662e+00, -2.2695403502e+00, -3.2000000000e+01, 1.7513774307e+09
5.2161800000e+09, -2.5109121203e-01, -2.9741179943e-01, -8.1958571827e+00, -2.2719452862e+00, -3.2000000000e+01, 1.7513774307e+09
5.2162000000e+09, -2.5332924724e-01, -2.9539611936e-01, -8.1977495742e+00, -2.2796812610e+00, -3.2000000000e+01, 1.7513774307e+09
5.2162200000e+09, -2.5494238734e-01, -2.9415380955e-01, -8.1952406358e+00, -2.2849046641e+00, -3.2000000000e+01, 1.7513774307e+09
5.2162400000e+09, -2.5656569004e-01, -2.9366895556e-01, -8.1796385438e+00, -2.2888647026e+00, -3.2000000000e+01, 1.7513774307e+09
5.2162600000e+09, -2.5697395206e-01, -2.9077371955e-01, -8.2221837896e+00, -2.2945658118e+00, -3.2000000000e+01, 1.7513774307e+09
5.2162800000e+09, -2.5916981697e-01, -2.9057377577e-01, -8.1929474500e+00, -2.2991317678e+00, -3.2000000000e+01, 1.7513774307e+09
5.2163000000e+09, -2.6055449247e-01, -2.8936100006e-01, -8.1924799931e+00, -2.3038588084e+00, -3.2000000000e+01, 1.7513774307e+09
5.2163200000e+09, -2.6248109341e-01, -2.8798848391e-01, -8.1863184962e+00, -2.3098901006e+00, -3.2000000000e+01, 1.7513774307e+09
5.2163400000e+09, -2.6341795921e-01, -2.8658473492e-01, -8.1953052124e+00, -2.3140981701e+00, -3.2000000000e+01, 1.7513774307e+09
5.2163600000e+09, -2.6339843869e-01, -2.8594321013e-01, -8.2061409700e+00, -2.3151778892e+00, -3.2000000000e+01, 1.7513774307e+09
5.2163800000e+09, -2.6670315862e-01, -2.8537696600e-01, -8.1652918132e+00, -2.3223829293e+00, -3.2000000000e+01, 1.7513774307e+09
5.2164000000e+09, -2.6580464840e-01, -2.8353857994e-01, -8.2089008857e+00, -2.3239236364e+00, -3.2000000000e+01, 1.7513774307e+09
5.2164200000e+09, -2.6683974266e-01, -2.8281179071e-01, -8.2048854602e+00, -2.3271441669e+00, -3.2000000000e+01, 1.7513774307e+09
5.2164400000e+09, -2.6928424835e-01, -2.8186467290e-01, -8.1826585594e+00, -2.3333726359e+00, -3.2000000000e+01, 1.7513774307e+09
5.2164600000e+09, -2.6918810606e-01, -2.8015437722e-01, -8.2117058971e+00, -2.3362346015e+00, -3.2000000000e+01, 1.7513774307e+09
5.2164800000e+09, -2.7112552524e-01, -2.7973017097e-01, -8.1884835127e+00, -2.3405752526e+00, -3.2000000000e+01, 1.7513774307e+09
5.2165000000e+09, -2.7381637692e-01, -2.7802780271e-01, -8.1737177015e+00, -2.3485630896e+00, -3.2000000000e+01, 1.7513774307e+09
5.2165200000e+09, -2.7394998074e-01, -2.7647438645e-01, -8.1962555720e+00, -2.3516082324e+00, -3.2000000000e+01, 1.7513774307e+09
5.2165400000e+09, -2.7591887116e-01, -2.7580249309e-01, -8.1759037348e+00, -2.3564054265e+00, -3.2000000000e+01, 1.7513774307e+09
5.2165600000e+09, -2.7510416508e-01, -2.7428555489e-01, -8.2126797393e+00, -2.3576845246e+00, -3.2000000000e+01, 1.7513774307e+09
5.2165800000e+09, -2.7616429329e-01, -2.7270141244e-01, -8.2208051669e+00, -2.3625035652e+00, -3.2000000000e+01, 1.7513774307e+09
5.2166000000e+09, -2.7853697538e-01, -2.7215778828e-01, -8.1914982919e+00, -2.3677778613e+00, -3.2000000000e+01, 1.7513774307e+09
5.2166200000e+09, -2.7964419127e-01, -2.6992651820e-01, -8.2084707273e+00, -2.3738749457e+00, -3.2000000000e+01, 1.7513774307e+09
5.2166400000e+09, -2.8106898069e-01, -2.6824018359e-01, -8.2115949437e+00, -2.3795446658e+00, -3.2000000000e+01, 1.7513774307e+09
5.2166600000e+09, -2.8302878141e-01, -2.6753479242e-01, -8.1907123258e+00, -2.3843291169e+00, -3.2000000000e+01, 1.7513774307e+09
5.2166800000e+09, -2.8346571326e-01, -2.6691278815e-01, -8.1931441481e+00, -2.3862609569e+00, -3.2000000000e+01, 1.7513774307e+09
5.2167000000e+09, -2.8518566489e-01, -2.6419904828e-01, -8.2064356875e+00, -2.3943761446e+00, -3.2000000000e+01, 1.7513774307e+09
5.2167200000e+09, -2.8524529934e-01, -2.6470693946e-01, -8.1977475737e+00, -2.3935228582e+00, -3.2000000000e+01, 1.7513774307e+09
5.2167400000e+09, -2.8732079267e-01, -2.6322007179e-01, -8.1861939925e+00, -2.3999430014e+00, -3.2000000000e+01, 1.7513774307e+09
5.2167600000e+09, -2.8774625063e-01, -2.6257553697e-01, -8.1888899475e+00, -2.4019008097e+00, -3.2000000000e+01, 1.7513774307e+09
5.2167800000e+09, -2.8882619739e-01, -2.6217466593e-01, -8.1771055271e+00, -2.4045261314e+00, -3.2000000000e+01, 1.7513774307e+09
5.2168000000e+09, -2.9211655259e-01, -2.5847205520e-01, -8.1775692031e+00, -2.4172250207e+00, -3.2000000000e+01, 1.7513774307e+09
5.2168200000e+09, -2.9209125042e-01, -2.5819900632e-01, -8.1820205699e+00, -2.4177065495e+00, -3.2000000000e+01, 1.7513774307e+09
5.2168400000e+09, -2.9218611121e-01, -2.5806820393e-01, -8.1823664548e+00, -2.4181191040e+00, -3.2000000000e+01, 1.7513774307e+09
5.2168600000e+09, -2.9334431887e-01, -2.5437450409e-01, -8.2172171330e+00, -2.4272241028e+00, -3.2000000000e+01, 1.7513774307e+09
5.2168800000e+09, -2.9527407885e-01, -2.5426355004e-01, -8.1862314498e+00, -2.4306837473e+00, -3.2000000000e+01, 1.7513774307e+09
5.2169000000e+09, -2.9560109973e-01, -2.5197449326e-01, -8.2139378369e+00, -2.4356988506e+00, -3.2000000000e+01, 1.7513774307e+09
5.2169200000e+09, -2.9775664210e-01, -2.5115159154e-01, -8.1891096854e+00, -2.4408963400e+00, -3.2000000000e+01, 1.7513774307e+09
5.2169400000e+09, -2.9769018292e-01, -2.5083032250e-01, -8.1948619923e+00, -2.4414171189e+00, -3.2000000000e+01, 1.7513774307e+09
5.2169600000e+09, -2.9882401228e-01, -2.4937224388e-01, -8.1963809132e+00, -2.4461591350e+00, -3.2000000000e+01, 1.7513774307e+09
5.2169800000e+09, -3.0013704300e-01, -2.4895827472e-01, -8.1797796759e+00, -2.4491316047e+00, -3.2000000000e+01, 1.7513774307e+09
5.2170000000e+09, -3.0114787817e-01, -2.4744535983e-01, -8.1838719052e+00, -2.4537749116e+00, -3.2000000000e+01, 1.7513774307e+09
5.2170200000e+09, -3.0268648267e-01, -2.4527345598e-01, -8.1879067350e+00, -2.4605895423e+00, -3.2000000000e+01, 1.7513774307e+09
5.2170400000e+09, -3.0507573485e-01, -2.4386028945e-01, -8.1661897758e+00, -2.4672521769e+00, -3.2000000000e+01, 1.7513774307e+09
5.2170600000e+09, -3.0413258076e-01, -2.4261911213e-01, -8.1998698650e+00, -2.4682305022e+00, -3.2000000000e+01, 1.7513774307e+09
5.2170800000e+09, -3.0557590723e-01, -2.4205292761e-01, -8.1825283943e+00, -2.4716748113e+00, -3.2000000000e+01, 1.7513774307e+09
5.2171000000e+09, -3.0761358142e-01, -2.4085578322e-01, -8.1633840355e+00, -2.4773152525e+00, -3.2000000000e+01, 1.7513774307e+09
5.2171200000e+09, -3.0753281713e-01, -2.3971447349e-01, -8.1804367468e+00, -2.4794921850e+00, -3.2000000000e+01, 1.7513774307e+09
5.2171400000e+09, -3.0961015820e-01, -2.3795612156e-01, -8.1678265685e+00, -2.4863142347e+00, -3.2000000000e+01, 1.7513774307e+09
5.2171600000e+09, -3.0977973342e-01, -2.3607727885e-01, -8.1902597146e+00, -2.4904043728e+00, -3.2000000000e+01, 1.7513774307e+09
5.2171800000e+09, -3.0982053280e-01, -2.3470047116e-01, -8.2081293462e+00, -2.4932853837e+00, -3.2000000000e+01, 1.7513774307e+09
5.2172000000e+09, -3.1263622642e-01, -2.3276330531e-01, -8.1838457268e+00, -2.5016092517e+00, -3.2000000000e+01, 1.7513774307e+09
5.2172200000e+09, -3.1280440092e-01, -2.3177561164e-01, -8.1939669960e+00, -2.5039021642e+00, -3.2000000000e+01, 1.7513774307e+09
5.2172400000e+09, -3.1536540389e-01, -2.3108547926e-01, -8.1571797338e+00, -2.5092202068e+00, -3.2000000000e+01, 1.7513774307e+09
5.2172600000e+09, -3.1513762474e-01, -2.2822214663e-01, -8.1988252757e+00, -2.5148101209e+00, -3.2000000000e+01, 1.7513774307e+09
5.2172800000e+09, -3.1674996018e-01, -2.2790020704e-01, -8.1738838562e+00, -2.5179018627e+00, -3.2000000000e+01, 1.7513774307e+09
5.2173000000e+09, -3.1695762277e-01, -2.2528900206e-01, -8.2039860938e+00, -2.5236644654e+00, -3.2000000000e+01, 1.7513774307e+09
5.2173200000e+09, -3.1801405549e-01, -2.2587664425e-01, -8.1771891534e+00, -2.5240056011e+00, -3.2000000000e+01, 1.7513774307e+09
5.2173400000e+09, -3.1988248229e-01, -2.2269029915e-01, -8.1839713558e+00, -2.5334466056e+00, -3.2000000000e+01, 1.7513774307e+09
5.2173600000e+09, -3.1934747100e-01, -2.2179494798e-01, -8.2051770673e+00, -2.5345503371e+00, -3.2000000000e+01, 1.7513774307e+09
5.2173800000e+09, -3.2208651304e-01, -2.2077560425e-01, -8.1678259003e+00, -2.5406957171e+00, -3.2000000000e+01, 1.7513774307e+09
5.2174000000e+09, -3.2220774889e-01, -2.1973510087e-01, -8.1786693700e+00, -2.5430720724e+00, -3.2000000000e+01, 1.7513774307e+09
5.2174200000e+09, -3.2308048010e-01, -2.1801920235e-01, -8.1840400414e+00, -2.5479708392e+00, -3.2000000000e+01, 1.7513774307e+09
5.2174400000e+09, -3.2488960028e-01, -2.1640081704e-01, -8.1706471758e+00, -2.5539998273e+00, -3.2000000000e+01, 1.7513774307e+09
5.2174600000e+09, -3.2514446974e-01, -2.1582098305e-01, -8.1730687511e+00, -2.5555984617e+00, -3.2000000000e+01, 1.7513774307e+09
5.2174800000e+09, -3.2532107830e-01, -2.1335206926e-01, -8.2000922622e+00, -2.5611369197e+00, -3.2000000000e+01, 1.7513774307e+09
5.2175000000e+09, -3.2532507181e-01, -2.1339766681e-01, -8.1994593982e+00, -2.5610445475e+00, -3.2000000000e+01, 1.7513774307e+09
5.2175200000e+09, -3.2749712467e-01, -2.1019075811e-01, -8.1977511049e+00, -2.5709968362e+00, -3.2000000000e+01, 1.7513774307e+09
5.2175400000e+09, -3.2829418778e-01, -2.1052509546e-01, -8.1787681200e+00, -2.5713792726e+00, -3.2000000000e+01, 1.7513774307e+09
5.2175600000e+09, -3.3059141040e-01, -2.0883142948e-01, -8.1558897387e+00, -2.5781967041e+00, -3.2000000000e+01, 1.7513774307e+09
5.2175800000e+09, -3.2959854603e-01, -2.0742636919e-01, -8.1912637060e+00, -2.5798854355e+00, -3.2000000000e+01, 1.7513774307e+09
5.2176000000e+09, -3.3175510168e-01, -2.0550420880e-01, -8.1731883952e+00, -2.5869975516e+00, -3.2000000000e+01, 1.7513774307e+09
5.2176200000e+09, -3.3257645369e-01, -2.0494344830e-01, -8.1642009661e+00, -2.5893250310e+00, -3.2000000000e+01, 1.7513774307e+09
