Velocity,Count
-1.866569146939054,1210.0
-1.835058253408099,1254.0
-1.803547359877145,1216.0
-1.77203646634619,1172.0
-1.740525572815236,1237.0
-1.709014679284281,1229.0
-1.677503785753327,1266.0
-1.645992892222372,1253.0
-1.614481998691418,1253.0
-1.5829711051604631,1186.0
-1.551460211629509,1204.0
-1.5199493180985542,1222.0
-1.4884384245676001,1186.0
-1.4569275310366452,1183.0
-1.4254166375056911,1210.0
-1.3939057439747362,1210.0
-1.3623948504437822,1199.0
-1.3308839569128272,1144.0
-1.2993730633818732,1117.0
-1.2678621698509183,1210.0
-1.2363512763199633,1227.0
-1.2048403827890093,1185.0
-1.1733294892580544,1195.0
-1.1418185957271003,1162.0
-1.1103077021961454,1077.0
-1.0787968086651913,1108.0
-1.0472859151342364,1020.0
-1.0157750216032824,1010.0
-0.9842641280723274,995.0
-0.9527532345413734,1009.0
-0.9212423410104185,946.0
-0.8897314474794644,998.0
-0.8582205539485095,962.0
-0.8267096604175554,883.0
-0.7951987668866005,907.0
-0.7636878733556465,951.0
-0.7321769798246915,953.0
-0.7006660862937375,989.0
-0.6691551927627826,1016.0
-0.6376442992318285,1032.0
-0.6061334057008736,1073.0
-0.5746225121699187,1097.0
-0.5431116186389646,1100.0
-0.5116007251080097,1126.0
-0.48008983157705565,1156.0
-0.4485789380461007,1222.0
-0.4170680445151467,1194.0
-0.38555715098419174,1269.0
-0.3540462574532377,1236.0
-0.32253536392228277,1244.0
-0.2910244703913287,1225.0
-0.2595135768603738,1183.0
-0.22800268332941975,1190.0
-0.19649178979846482,1213.0
-0.16498089626751078,1227.0
-0.13347000273655585,1219.0
-0.1019591092056018,1148.0
-0.07044821567464687,1234.0
-0.03893732214369283,1216.0
-0.007426428612738789,1213.0
0.024084464918216142,1237.0
0.05559535844917107,1281.0
0.087106251980126,1253.0
0.11861714551108093,1011.0
0.1501280390420341,1216.0
0.18163893257298902,1208.0
0.21314982610394395,1213.0
0.24466071963489888,1156.0
0.27617161316585204,1176.0
0.30768250669680697,1238.0
0.3391934002277619,1200.0
0.37070429375871683,1191.0
0.40221518728967,1166.0
0.4337260808206249,1189.0
0.46523697435157985,1117.0
0.4967478678825348,1087.0
0.5282587614134879,1124.0
0.5597696549444429,1129.0
0.5912805484753978,1041.0
0.6227914420063527,1009.0
0.6543023355373059,1061.0
0.6858132290682608,1054.0
0.7173241225992157,948.0
0.7488350161301707,913.0
0.7803459096611256,906.0
0.8118568031920788,878.0
0.8433676967230337,929.0
0.8748785902539886,913.0
0.9063894837849436,888.0
0.9379003773158967,905.0
0.9694112708468516,1006.0
1.0009221643778066,985.0
1.0324330579087615,1017.0
1.0639439514397147,1164.0
1.0954548449706696,1117.0
1.1269657385016245,1156.0
1.1584766320325794,1147.0
1.1899875255635326,1129.0
1.2214984190944875,1172.0
1.2530093126254425,1197.0
1.2845202061563974,1147.0
1.3160310996873505,1170.0
1.3475419932183055,1192.0
1.3790528867492604,1186.0
1.4105637802802153,1218.0
1.4420746738111703,1253.0
1.4735855673421234,1163.0
1.5050964608730784,1172.0
1.5366073544040333,1262.0
1.5681182479349882,1238.0
1.5996291414659414,1210.0
1.6311400349968963,1247.0
1.6626509285278512,1130.0
1.6941618220588062,1233.0
1.7256727155897593,1183.0
1.7571836091207143,1197.0
1.7886945026516692,1148.0
1.8202053961826241,1215.0
1.8517162897135773,1212.0
1.8832271832445322,1196.0
1.9147380767754871,1153.0
1.946248970306442,1241.0
1.9777598638373952,1204.0
2.00927075736835,1246.0
2.040781650899305,1182.0
2.07229254443026,1152.0
2.103803437961215,1094.0
2.135314331492168,1118.0
2.166825225023123,1199.0
2.198336118554078,1164.0
2.229847012085033,1186.0
2.261357905615986,1230.0
2.292868799146941,1133.0
2.324379692677896,1170.0
2.355890586208851,1100.0
2.387401479739804,1200.0
2.418912373270759,1169.0
2.450423266801714,1155.0
2.481934160332669,1106.0
2.513445053863622,1119.0
2.544955947394577,1084.0
2.576466840925532,1196.0
2.6079777344564867,1075.0
2.63948862798744,1099.0
2.670999521518395,1101.0
2.7025104150493497,1085.0
2.7340213085803047,967.0
2.7655322021112596,1034.0
2.7970430956422128,950.0
2.8285539891731677,956.0
2.8600648827041226,913.0
2.8915757762350776,855.0
2.9230866697660307,896.0
2.9545975632969856,822.0
2.9861084568279406,765.0
3.0176193503588955,749.0
3.0491302438898487,714.0
3.0806411374208036,757.0
3.1121520309517585,740.0
3.1436629244827134,782.0
3.1751738180136666,774.0
3.2066847115446215,798.0
3.2381956050755765,847.0
3.2697064986065314,828.0
3.3012173921374846,932.0
3.3327282856684395,976.0
3.3642391791993944,971.0
3.3957500727303493,1053.0
3.4272609662613043,1056.0
3.4587718597922574,1033.0
3.4902827533232124,1192.0
3.5217936468541673,1046.0
3.5533045403851222,1093.0
3.5848154339160754,1150.0
3.6163263274470303,1134.0
3.6478372209779852,1109.0
3.67934811450894,1159.0
3.7108590080398933,1085.0
3.7423699015708483,1125.0
3.773880795101803,1148.0
3.805391688632758,1198.0
3.8369025821637113,1223.0
3.868413475694666,1164.0
3.899924369225621,1181.0
3.931435262756576,1173.0
3.962946156287529,1206.0
3.994457049818484,1136.0
