#Frequency (Hz), S21re (), S21im (), S21dB (dB), S21Ph (rad), Power (dBm), Timestamp (s)
3.2372000000e+09, -2.7711600065e-01, -4.1808485985e-01, -5.9930968397e+00, -2.1561327749e+00, -3.5000000000e+01, 1.7513747280e+09
3.2372100000e+09, -2.7850601077e-01, -4.1600748897e-01, -6.0097070800e+00, -2.1607396412e+00, -3.5000000000e+01, 1.7513747280e+09
3.2372200000e+09, -2.7940768003e-01, -4.1678515077e-01, -5.9898133475e+00, -2.1613706766e+00, -3.5000000000e+01, 1.7513747280e+09
3.2372300000e+09, -2.8019845486e-01, -4.1611072421e-01, -5.9918700037e+00, -2.1634286211e+00, -3.5000000000e+01, 1.7513747280e+09
3.2372400000e+09, -2.8060707450e-01, -4.1530317068e-01, -5.9995088191e+00, -2.1650047802e+00, -3.5000000000e+01, 1.7513747280e+09
3.2372500000e+09, -2.8166684508e-01, -4.1406539082e-01, -6.0069608888e+00, -2.1681420396e+00, -3.5000000000e+01, 1.7513747280e+09
3.2372600000e+09, -2.8189694881e-01, -4.1353815794e-01, -6.0122746932e+00, -2.1691147051e+00, -3.5000000000e+01, 1.7513747280e+09
3.2372700000e+09, -2.8380283713e-01, -4.1352772713e-01, -5.9937700519e+00, -2.1722663205e+00, -3.5000000000e+01, 1.7513747280e+09
3.2372800000e+09, -2.8484544158e-01, -4.1337713599e-01, -5.9856915936e+00, -2.1741484323e+00, -3.5000000000e+01, 1.7513747280e+09
3.2372900000e+09, -2.8690153360e-01, -4.1132512689e-01, -5.9946054283e+00, -2.1798461597e+00, -3.5000000000e+01, 1.7513747280e+09
3.2373000000e+09, -2.8737127781e-01, -4.1121649742e-01, -5.9914912211e+00, -2.1807380182e+00, -3.5000000000e+01, 1.7513747280e+09
3.2373100000e+09, -2.8779593110e-01, -4.1102513671e-01, -5.9899919238e+00, -2.1816501894e+00, -3.5000000000e+01, 1.7513747280e+09
3.2373200000e+09, -2.8911116719e-01, -4.1071674228e-01, -5.9812835128e+00, -2.1841474065e+00, -3.5000000000e+01, 1.7513747280e+09
3.2373300000e+09, -2.9085370898e-01, -4.0933033824e-01, -5.9834584011e+00, -2.1885743446e+00, -3.5000000000e+01, 1.7513747280e+09
3.2373400000e+09, -2.9016572237e-01, -4.0973180532e-01, -5.9846798659e+00, -2.1869941638e+00, -3.5000000000e+01, 1.7513747280e+09
3.2373500000e+09, -2.9001814127e-01, -4.0896245837e-01, -5.9970242482e+00, -2.1876407972e+00, -3.5000000000e+01, 1.7513747280e+09
3.2373600000e+09, -2.9281267524e-01, -4.0812823176e-01, -5.9806912297e+00, -2.1931396883e+00, -3.5000000000e+01, 1.7513747280e+09
3.2373700000e+09, -2.9258894920e-01, -4.0941438079e-01, -5.9648754036e+00, -2.1912885427e+00, -3.5000000000e+01, 1.7513747280e+09
3.2373800000e+09, -2.9388159514e-01, -4.0624549985e-01, -5.9963162042e+00, -2.1970607891e+00, -3.5000000000e+01, 1.7513747280e+09
3.2373900000e+09, -2.9347506165e-01, -4.0626531839e-01, -6.0001646415e+00, -2.1963803943e+00, -3.5000000000e+01, 1.7513747280e+09
3.2374000000e+09, -2.9550337791e-01, -4.0486022830e-01, -5.9992149917e+00, -2.2013022336e+00, -3.5000000000e+01, 1.7513747280e+09
3.2374100000e+09, -2.9530593753e-01, -4.0498077869e-01, -5.9995438437e+00, -2.2008422514e+00, -3.5000000000e+01, 1.7513747280e+09
3.2374200000e+09, -2.9688805342e-01, -4.0481865406e-01, -5.9856385726e+00, -2.2035789597e+00, -3.5000000000e+01, 1.7513747280e+09
3.2374300000e+09, -2.9799252748e-01, -4.0268123150e-01, -6.0040982225e+00, -2.2078801609e+00, -3.5000000000e+01, 1.7513747280e+09
3.2374400000e+09, -2.9944962263e-01, -4.0401816368e-01, -5.9704987743e+00, -2.2086278024e+00, -3.5000000000e+01, 1.7513747280e+09
3.2374500000e+09, -2.9862803221e-01, -4.0265405178e-01, -5.9979198037e+00, -2.2089314289e+00, -3.5000000000e+01, 1.7513747280e+09
3.2374600000e+09, -3.0013743043e-01, -4.0133896470e-01, -6.0005740764e+00, -2.2129137600e+00, -3.5000000000e+01, 1.7513747280e+09
3.2374700000e+09, -3.0038258433e-01, -4.0030953288e-01, -6.0123142033e+00, -2.2145379016e+00, -3.5000000000e+01, 1.7513747280e+09
3.2374800000e+09, -3.0183744430e-01, -4.0098595619e-01, -5.9877945324e+00, -2.2160475774e+00, -3.5000000000e+01, 1.7513747280e+09
3.2374900000e+09, -3.0302426219e-01, -3.9896482229e-01, -6.0033210450e+00, -2.2203664206e+00, -3.5000000000e+01, 1.7513747280e+09
3.2375000000e+09, -3.0314335227e-01, -3.9980095625e-01, -5.9905347103e+00, -2.2195474720e+00, -3.5000000000e+01, 1.7513747280e+09
3.2375100000e+09, -3.0412960052e-01, -3.9799505472e-01, -6.0050820555e+00, -2.2232947637e+00, -3.5000000000e+01, 1.7513747280e+09
3.2375200000e+09, -3.0426439643e-01, -3.9818415046e-01, -6.0010582948e+00, -2.2232793799e+00, -3.5000000000e+01, 1.7513747280e+09
3.2375300000e+09, -3.0589672923e-01, -3.9718356729e-01, -5.9975982445e+00, -2.2270783796e+00, -3.5000000000e+01, 1.7513747280e+09
3.2375400000e+09, -3.0656379461e-01, -3.9603111148e-01, -6.0063437103e+00, -2.2295377296e+00, -3.5000000000e+01, 1.7513747280e+09
3.2375500000e+09, -3.0748593807e-01, -3.9549574256e-01, -6.0038773382e+00, -2.2316474821e+00, -3.5000000000e+01, 1.7513747280e+09
3.2375600000e+09, -3.0770209432e-01, -3.9578828216e-01, -5.9975749501e+00, -2.2316297118e+00, -3.5000000000e+01, 1.7513747280e+09
3.2375700000e+09, -3.1047317386e-01, -3.9328655601e-01, -6.0020879817e+00, -2.2390603500e+00, -3.5000000000e+01, 1.7513747280e+09
3.2375800000e+09, -3.1027877331e-01, -3.9362266660e-01, -5.9996010152e+00, -2.2383403986e+00, -3.5000000000e+01, 1.7513747280e+09
3.2375900000e+09, -3.1052374840e-01, -3.9395686984e-01, -5.9924273670e+00, -2.2383114890e+00, -3.5000000000e+01, 1.7513747280e+09
3.2376000000e+09, -3.1272363663e-01, -3.9229494333e-01, -5.9913163135e+00, -2.2438059660e+00, -3.5000000000e+01, 1.7513747280e+09
3.2376100000e+09, -3.1066817045e-01, -3.9270055294e-01, -6.0079640766e+00, -2.2400911582e+00, -3.5000000000e+01, 1.7513747280e+09
3.2376200000e+09, -3.1428080797e-01, -3.9146429300e-01, -5.9857064688e+00, -2.2472628742e+00, -3.5000000000e+01, 1.7513747280e+09
3.2376300000e+09, -3.1420069933e-01, -3.8972800970e-01, -6.0100160176e+00, -2.2493094157e+00, -3.5000000000e+01, 1.7513747280e+09
3.2376400000e+09, -3.1384387612e-01, -3.8957616687e-01, -6.0159542602e+00, -2.2489446363e+00, -3.5000000000e+01, 1.7513747280e+09
3.2376500000e+09, -3.1599923968e-01, -3.8871338964e-01, -6.0040653739e+00, -2.2533756553e+00, -3.5000000000e+01, 1.7513747280e+09
3.2376600000e+09, -3.1588348746e-01, -3.8908830285e-01, -6.0002862917e+00, -2.2527245564e+00, -3.5000000000e+01, 1.7513747280e+09
3.2376700000e+09, -3.1760662794e-01, -3.8722798228e-01, -6.0063873622e+00, -2.2577370069e+00, -3.5000000000e+01, 1.7513747280e+09
3.2376800000e+09, -3.1826013327e-01, -3.8746869564e-01, -5.9959758254e+00, -2.2584402690e+00, -3.5000000000e+01, 1.7513747280e+09
3.2376900000e+09, -3.1903782487e-01, -3.8683384657e-01, -5.9959057640e+00, -2.2604423832e+00, -3.5000000000e+01, 1.7513747280e+09
3.2377000000e+09, -3.1990438700e-01, -3.8629588485e-01, -5.9935266942e+00, -2.2624577203e+00, -3.5000000000e+01, 1.7513747280e+09
3.2377100000e+09, -3.2106569409e-01, -3.8591071963e-01, -5.9858177164e+00, -2.2647287882e+00, -3.5000000000e+01, 1.7513747280e+09
3.2377200000e+09, -3.2193133235e-01, -3.8410893083e-01, -6.0001588883e+00, -2.2683558691e+00, -3.5000000000e+01, 1.7513747280e+09
3.2377300000e+09, -3.2337680459e-01, -3.8365033269e-01, -5.9901303632e+00, -2.2711508659e+00, -3.5000000000e+01, 1.7513747280e+09
3.2377400000e+09, -3.2252112031e-01, -3.8297820091e-01, -6.0085922099e+00, -2.2707093037e+00, -3.5000000000e+01, 1.7513747280e+09
3.2377500000e+09, -3.2376265526e-01, -3.8263624906e-01, -5.9992373739e+00, -2.2730433913e+00, -3.5000000000e+01, 1.7513747280e+09
3.2377600000e+09, -3.2446238399e-01, -3.8246700168e-01, -5.9936385907e+00, -2.2743263841e+00, -3.5000000000e+01, 1.7513747280e+09
3.2377700000e+09, -3.2724714279e-01, -3.8156998157e-01, -5.9741822934e+00, -2.2797052870e+00, -3.5000000000e+01, 1.7513747280e+09
3.2377800000e+09, -3.2659581304e-01, -3.8161540031e-01, -5.9809111726e+00, -2.2786621154e+00, -3.5000000000e+01, 1.7513747280e+09
3.2377900000e+09, -3.2714220882e-01, -3.7915417552e-01, -6.0070725158e+00, -2.2826867478e+00, -3.5000000000e+01, 1.7513747280e+09
3.2378000000e+09, -3.2872265577e-01, -3.7921291590e-01, -5.9883904214e+00, -2.2849946317e+00, -3.5000000000e+01, 1.7513747280e+09
3.2378100000e+09, -3.2955026627e-01, -3.7957862019e-01, -5.9742344806e+00, -2.2857621583e+00, -3.5000000000e+01, 1.7513747280e+09
3.2378200000e+09, -3.3010441065e-01, -3.7678906321e-01, -6.0043197532e+00, -2.2902482636e+00, -3.5000000000e+01, 1.7513747280e+09
3.2378300000e+09, -3.3129867911e-01, -3.7686997652e-01, -5.9896187751e+00, -2.2919321867e+00, -3.5000000000e+01, 1.7513747280e+09
3.2378400000e+09, -3.3237525821e-01, -3.7533342838e-01, -5.9972371132e+00, -2.2955685193e+00, -3.5000000000e+01, 1.7513747280e+09
3.2378500000e+09, -3.3119496703e-01, -3.7612706423e-01, -6.0004662993e+00, -2.2927554871e+00, -3.5000000000e+01, 1.7513747280e+09
3.2378600000e+09, -3.3371534944e-01, -3.7427398562e-01, -5.9955362659e+00, -2.2989699632e+00, -3.5000000000e+01, 1.7513747280e+09
3.2378700000e+09, -3.3364567161e-01, -3.7400203943e-01, -5.9998562131e+00, -2.2992272986e+00, -3.5000000000e+01, 1.7513747280e+09
3.2378800000e+09, -3.3507481217e-01, -3.7185442448e-01, -6.0110413212e+00, -2.3042140674e+00, -3.5000000000e+01, 1.7513747280e+09
3.2378900000e+09, -3.3512058854e-01, -3.7212902308e-01, -6.0069702543e+00, -2.3039149114e+00, -3.5000000000e+01, 1.7513747280e+09
3.2379000000e+09, -3.3613047004e-01, -3.7194326520e-01, -5.9976346997e+00, -2.3056597754e+00, -3.5000000000e+01, 1.7513747280e+09
3.2379100000e+09, -3.3664983511e-01, -3.7129369378e-01, -5.9999399127e+00, -2.3072975898e+00, -3.5000000000e+01, 1.7513747280e+09
3.2379200000e+09, -3.3607992530e-01, -3.7112441659e-01, -6.0087503210e+00, -2.3066814332e+00, -3.5000000000e+01, 1.7513747280e+09
3.2379300000e+09, -3.3871015906e-01, -3.6878907681e-01, -6.0079377723e+00, -2.3137056598e+00, -3.5000000000e+01, 1.7513747280e+09
3.2379400000e+09, -3.3889654279e-01, -3.7006473541e-01, -5.9894638687e+00, -2.3122596004e+00, -3.5000000000e+01, 1.7513747280e+09
3.2379500000e+09, -3.3979228139e-01, -3.6874985695e-01, -5.9957383383e+00, -2.3153479864e+00, -3.5000000000e+01, 1.7513747280e+09
3.2379600000e+09, -3.4033891559e-01, -3.6735904217e-01, -6.0070148528e+00, -2.3180327174e+00, -3.5000000000e+01, 1.7513747280e+09
3.2379700000e+09, -3.4200790525e-01, -3.6673459411e-01, -5.9952475081e+00, -2.3213205213e+00, -3.5000000000e+01, 1.7513747280e+09
3.2379800000e+09, -3.4238320589e-01, -3.6593261361e-01, -6.0009632359e+00, -2.3229596874e+00, -3.5000000000e+01, 1.7513747280e+09
3.2379900000e+09, -3.4281864762e-01, -3.6503267288e-01, -6.0071839773e+00, -2.3248224543e+00, -3.5000000000e+01, 1.7513747280e+09
3.2380000000e+09, -3.4263595939e-01, -3.6450004578e-01, -6.0160910809e+00, -2.3252851278e+00, -3.5000000000e+01, 1.7513747280e+09
3.2380100000e+09, -3.4482741356e-01, -3.6409768462e-01, -5.9950851785e+00, -2.3290188026e+00, -3.5000000000e+01, 1.7513747280e+09
3.2380200000e+09, -3.4661492705e-01, -3.6336833239e-01, -5.9829202443e+00, -2.3326019665e+00, -3.5000000000e+01, 1.7513747280e+09
3.2380300000e+09, -3.4614047408e-01, -3.6317816377e-01, -5.9909675865e+00, -2.3321793110e+00, -3.5000000000e+01, 1.7513747280e+09
3.2380400000e+09, -3.4574458003e-01, -3.6148408055e-01, -6.0169524144e+00, -2.3339429843e+00, -3.5000000000e+01, 1.7513747280e+09
3.2380500000e+09, -3.4920567274e-01, -3.6106750369e-01, -5.9805805910e+00, -2.3394956639e+00, -3.5000000000e+01, 1.7513747280e+09
3.2380600000e+09, -3.4782674909e-01, -3.6198073626e-01, -5.9857619269e+00, -2.3362565325e+00, -3.5000000000e+01, 1.7513747280e+09
3.2380700000e+09, -3.4916231036e-01, -3.5958394408e-01, -5.9995455039e+00, -2.3414912270e+00, -3.5000000000e+01, 1.7513747280e+09
3.2380800000e+09, -3.4913286567e-01, -3.6020281911e-01, -5.9922061898e+00, -2.3405896713e+00, -3.5000000000e+01, 1.7513747280e+09
3.2380900000e+09, -3.5073253512e-01, -3.5719192028e-01, -6.0102000936e+00, -2.3470703444e+00, -3.5000000000e+01, 1.7513747280e+09
3.2381000000e+09, -3.5100874305e-01, -3.5766884685e-01, -6.0009424091e+00, -2.3467968349e+00, -3.5000000000e+01, 1.7513747280e+09
3.2381100000e+09, -3.5181796551e-01, -3.5618722439e-01, -6.0094057388e+00, -2.3500233442e+00, -3.5000000000e+01, 1.7513747280e+09
3.2381200000e+09, -3.5299411416e-01, -3.5613057017e-01, -5.9957629319e+00, -2.3517715225e+00, -3.5000000000e+01, 1.7513747280e+09
3.2381300000e+09, -3.5481449962e-01, -3.5485416651e-01, -5.9891873366e+00, -2.3561385952e+00, -3.5000000000e+01, 1.7513747280e+09
3.2381400000e+09, -3.5448098183e-01, -3.5439524054e-01, -5.9988917094e+00, -2.3563154440e+00, -3.5000000000e+01, 1.7513747280e+09
3.2381500000e+09, -3.5586026311e-01, -3.5305699706e-01, -5.9983210421e+00, -2.3601487619e+00, -3.5000000000e+01, 1.7513747280e+09
3.2381600000e+09, -3.5580569506e-01, -3.5342356563e-01, -5.9945180632e+00, -2.3595532355e+00, -3.5000000000e+01, 1.7513747280e+09
3.2381700000e+09, -3.5659697652e-01, -3.5145851970e-01, -6.0087252708e+00, -2.3634515013e+00, -3.5000000000e+01, 1.7513747280e+09
3.2381800000e+09, -3.5692268610e-01, -3.5100135207e-01, -6.0102629352e+00, -2.3645586587e+00, -3.5000000000e+01, 1.7513747280e+09
3.2381900000e+09, -3.5761460662e-01, -3.5061413050e-01, -6.0064047639e+00, -2.3660786530e+00, -3.5000000000e+01, 1.7513747280e+09
3.2382000000e+09, -3.5837185383e-01, -3.5053992271e-01, -5.9979260941e+00, -2.3672418627e+00, -3.5000000000e+01, 1.7513747280e+09
3.2382100000e+09, -3.6123043299e-01, -3.4931650758e-01, -5.9772236718e+00, -2.3729601793e+00, -3.5000000000e+01, 1.7513747280e+09
3.2382200000e+09, -3.5967326164e-01, -3.4961682558e-01, -5.9929492163e+00, -2.3703717112e+00, -3.5000000000e+01, 1.7513747280e+09
3.2382300000e+09, -3.6109507084e-01, -3.4763169289e-01, -5.9991563346e+00, -2.3751887761e+00, -3.5000000000e+01, 1.7513747280e+09
3.2382400000e+09, -3.6183315515e-01, -3.4670889378e-01, -6.0010090323e+00, -2.3775368579e+00, -3.5000000000e+01, 1.7513747280e+09
3.2382500000e+09, -3.6140432954e-01, -3.4560200572e-01, -6.0196647909e+00, -2.3785418050e+00, -3.5000000000e+01, 1.7513747280e+09
3.2382600000e+09, -3.6258327961e-01, -3.4553077817e-01, -6.0057177910e+00, -2.3802714112e+00, -3.5000000000e+01, 1.7513747280e+09
3.2382700000e+09, -3.6314055324e-01, -3.4605339169e-01, -5.9924791855e+00, -2.3802836077e+00, -3.5000000000e+01, 1.7513747280e+09
3.2382800000e+09, -3.6386847496e-01, -3.4352687001e-01, -6.0134663649e+00, -2.3849422069e+00, -3.5000000000e+01, 1.7513747280e+09
3.2382900000e+09, -3.6605286598e-01, -3.4204238653e-01, -6.0034757006e+00, -2.3900900479e+00, -3.5000000000e+01, 1.7513747280e+09
3.2383000000e+09, -3.6588913202e-01, -3.4277927876e-01, -5.9968225137e+00, -2.3887931869e+00, -3.5000000000e+01, 1.7513747280e+09
3.2383100000e+09, -3.6659467220e-01, -3.4072345495e-01, -6.0121979082e+00, -2.3927546861e+00, -3.5000000000e+01, 1.7513747280e+09
3.2383200000e+09, -3.6812266707e-01, -3.4032618999e-01, -5.9974493187e+00, -2.3954100614e+00, -3.5000000000e+01, 1.7513747280e+09
3.2383300000e+09, -3.6875739694e-01, -3.4014642239e-01, -5.9914852266e+00, -2.3965320568e+00, -3.5000000000e+01, 1.7513747280e+09
3.2383400000e+09, -3.6931595206e-01, -3.3902925253e-01, -5.9974684486e+00, -2.3989254401e+00, -3.5000000000e+01, 1.7513747280e+09
3.2383500000e+09, -3.7017631531e-01, -3.3786013722e-01, -6.0001498411e+00, -2.4018048055e+00, -3.5000000000e+01, 1.7513747280e+09
3.2383600000e+09, -3.7023964524e-01, -3.3722406626e-01, -6.0067685622e+00, -2.4028281789e+00, -3.5000000000e+01, 1.7513747280e+09
3.2383700000e+09, -3.7091144919e-01, -3.3584234119e-01, -6.0142572243e+00, -2.4057738051e+00, -3.5000000000e+01, 1.7513747280e+09
3.2383800000e+09, -3.7201747298e-01, -3.3582562208e-01, -6.0002212171e+00, -2.4072797693e+00, -3.5000000000e+01, 1.7513747280e+09
3.2383900000e+09, -3.7264537811e-01, -3.3427038789e-01, -6.0101673233e+00, -2.4104263565e+00, -3.5000000000e+01, 1.7513747280e+09
3.2384000000e+09, -3.7322166562e-01, -3.3488449454e-01, -5.9956211472e+00, -2.4102821132e+00, -3.5000000000e+01, 1.7513747280e+09
3.2384100000e+09, -3.7412858009e-01, -3.3304646611e-01, -6.0051293889e+00, -2.4142225450e+00, -3.5000000000e+01, 1.7513747280e+09
3.2384200000e+09, -3.7524679303e-01, -3.3397156000e-01, -5.9800158106e+00, -2.4143271191e+00, -3.5000000000e+01, 1.7513747280e+09
3.2384300000e+09, -3.7519809604e-01, -3.3261767030e-01, -5.9962068941e+00, -2.4162795771e+00, -3.5000000000e+01, 1.7513747280e+09
3.2384400000e+09, -3.7603321672e-01, -3.3117416501e-01, -6.0019253703e+00, -2.4195408775e+00, -3.5000000000e+01, 1.7513747280e+09
3.2384500000e+09, -3.7642279267e-01, -3.3041647077e-01, -6.0055271917e+00, -2.4211902005e+00, -3.5000000000e+01, 1.7513747280e+09
3.2384600000e+09, -3.7837707996e-01, -3.2938662171e-01, -5.9917759131e+00, -2.4253029241e+00, -3.5000000000e+01, 1.7513747280e+09
3.2384700000e+09, -3.7726503611e-01, -3.2926192880e-01, -6.0077235109e+00, -2.4240325915e+00, -3.5000000000e+01, 1.7513747280e+09
3.2384800000e+09, -3.8008072972e-01, -3.2921725512e-01, -5.9714500802e+00, -2.4277815512e+00, -3.5000000000e+01, 1.7513747280e+09
3.2384900000e+09, -3.7967100739e-01, -3.2688838244e-01, -6.0031574410e+00, -2.4307597229e+00, -3.5000000000e+01, 1.7513747280e+09
3.2385000000e+09, -3.7917923927e-01, -3.2710626721e-01, -6.0071505859e+00, -2.4297892691e+00, -3.5000000000e+01, 1.7513747280e+09
3.2385100000e+09, -3.8196074963e-01, -3.2632115483e-01, -5.9794590658e+00, -2.4345892165e+00, -3.5000000000e+01, 1.7513747280e+09
3.2385200000e+09, -3.8240751624e-01, -3.2348605990e-01, -6.0053614115e+00, -2.4394721756e+00, -3.5000000000e+01, 1.7513747280e+09
3.2385300000e+09, -3.8239949942e-01, -3.2229426503e-01, -6.0188115020e+00, -2.4412812587e+00, -3.5000000000e+01, 1.7513747280e+09
3.2385400000e+09, -3.8240742683e-01, -3.2348918915e-01, -6.0053275487e+00, -2.4394672905e+00, -3.5000000000e+01, 1.7513747280e+09
3.2385500000e+09, -3.8388183713e-01, -3.2134309411e-01, -6.0097275256e+00, -2.4446422673e+00, -3.5000000000e+01, 1.7513747280e+09
3.2385600000e+09, -3.8489374518e-01, -3.2012254000e-01, -6.0098143990e+00, -2.4478092389e+00, -3.5000000000e+01, 1.7513747280e+09
3.2385700000e+09, -3.8445994258e-01, -3.2106262445e-01, -6.0051551248e+00, -2.4458124662e+00, -3.5000000000e+01, 1.7513747280e+09
3.2385800000e+09, -3.8604143262e-01, -3.1862089038e-01, -6.0111034326e+00, -2.4515819328e+00, -3.5000000000e+01, 1.7513747280e+09
3.2385900000e+09, -3.8612127304e-01, -3.1813186407e-01, -6.0154345270e+00, -2.4524373807e+00, -3.5000000000e+01, 1.7513747280e+09
3.2386000000e+09, -3.8717520237e-01, -3.1940487027e-01, -5.9873026966e+00, -2.4518151569e+00, -3.5000000000e+01, 1.7513747280e+09
3.2386100000e+09, -3.8824528456e-01, -3.1775528193e-01, -5.9911191843e+00, -2.4557088000e+00, -3.5000000000e+01, 1.7513747280e+09
3.2386200000e+09, -3.8837012649e-01, -3.1666144729e-01, -6.0014320862e+00, -2.4575558084e+00, -3.5000000000e+01, 1.7513747280e+09
3.2386300000e+09, -3.8977473974e-01, -3.1485414505e-01, -6.0022683405e+00, -2.4621228209e+00, -3.5000000000e+01, 1.7513747280e+09
3.2386400000e+09, -3.9039859176e-01, -3.1502038240e-01, -5.9920496057e+00, -2.4626464959e+00, -3.5000000000e+01, 1.7513747280e+09
3.2386500000e+09, -3.9084038138e-01, -3.1324177980e-01, -6.0053981644e+00, -2.4659638964e+00, -3.5000000000e+01, 1.7513747280e+09
3.2386600000e+09, -3.9069831371e-01, -3.1241953373e-01, -6.0162393997e+00, -2.4670688670e+00, -3.5000000000e+01, 1.7513747280e+09
3.2386700000e+09, -3.9194765687e-01, -3.1277453899e-01, -5.9954684365e+00, -2.4680719325e+00, -3.5000000000e+01, 1.7513747280e+09
3.2386800000e+09, -3.9386376739e-01, -3.1232658029e-01, -5.9743504431e+00, -2.4711461174e+00, -3.5000000000e+01, 1.7513747280e+09
3.2386900000e+09, -3.9276102185e-01, -3.1113779545e-01, -6.0020872686e+00, -2.4716376489e+00, -3.5000000000e+01, 1.7513747280e+09
3.2387000000e+09, -3.9357092977e-01, -3.1072571874e-01, -5.9955086609e+00, -2.4732847230e+00, -3.5000000000e+01, 1.7513747280e+09
3.2387100000e+09, -3.9419534802e-01, -3.0813649297e-01, -6.0147309910e+00, -2.4781197443e+00, -3.5000000000e+01, 1.7513747280e+09
3.2387200000e+09, -3.9453178644e-01, -3.0725362897e-01, -6.0195555949e+00, -2.4799250672e+00, -3.5000000000e+01, 1.7513747280e+09
3.2387300000e+09, -3.9603373408e-01, -3.0660906434e-01, -6.0058271449e+00, -2.4827829824e+00, -3.5000000000e+01, 1.7513747280e+09
3.2387400000e+09, -3.9453148842e-01, -3.0530914664e-01, -6.0402959798e+00, -2.4829999419e+00, -3.5000000000e+01, 1.7513747280e+09
3.2387500000e+09, -3.9687076211e-01, -3.0630472302e-01, -5.9975742239e+00, -2.4842851112e+00, -3.5000000000e+01, 1.7513747280e+09
3.2387600000e+09, -3.9711761475e-01, -3.0374670029e-01, -6.0212173871e+00, -2.4886371491e+00, -3.5000000000e+01, 1.7513747280e+09
3.2387700000e+09, -3.9775928855e-01, -3.0411812663e-01, -6.0084516960e+00, -2.4888265230e+00, -3.5000000000e+01, 1.7513747280e+09
3.2387800000e+09, -3.9858537912e-01, -3.0418133736e-01, -5.9964061670e+00, -2.4897270931e+00, -3.5000000000e+01, 1.7513747280e+09
3.2387900000e+09, -4.0116289258e-01, -3.0208873749e-01, -5.9827339255e+00, -2.4961535020e+00, -3.5000000000e+01, 1.7513747280e+09
3.2388000000e+09, -4.0196055174e-01, -3.0108490586e-01, -5.9821289260e+00, -2.4987056316e+00, -3.5000000000e+01, 1.7513747280e+09
3.2388100000e+09, -4.0252521634e-01, -3.0061760545e-01, -5.9791496057e+00, -2.5001239152e+00, -3.5000000000e+01, 1.7513747280e+09
