#Frequency (Hz), S21re (), S21im (), S21dB (dB), S21Ph (rad), Power (dBm), Timestamp (s)
3.6119940000e+09, -3.0213698745e-01, 3.7490209937e-01, -6.3481473530e+00, -4.0340553420e+00, -4.2000000000e+01, 1.7513755763e+09
3.6120000000e+09, -3.0277487636e-01, 3.7758108973e-01, -6.3033874580e+00, -4.0365025023e+00, -4.2000000000e+01, 1.7513755763e+09

3.6060000000e+09, -4.6036598086e-01, -1.2628813088e-01, -6.4228325342e+00, -2.8738576623e+00, -4.2000000000e+01, 1.7513755784e+09
3.6060060000e+09, -4.6443036199e-01, -1.2781949341e-01, -6.3444952607e+00, -2.8730239852e+00, -4.2000000000e+01, 1.7513755784e+09
3.6060120000e+09, -4.6450880170e-01, -1.2610572577e-01, -6.3512817501e+00, -2.8765001377e+00, -4.2000000000e+01, 1.7513755784e+09
3.6060180000e+09, -4.6448937058e-01, -1.2479961663e-01, -6.3577682895e+00, -2.8791103077e+00, -4.2000000000e+01, 1.7513755784e+09
3.6060240000e+09, -4.6066167951e-01, -1.2659810484e-01, -6.4161535195e+00, -2.8733956880e+00, -4.2000000000e+01, 1.7513755784e+09
3.6060300000e+09, -4.6009442210e-01, -1.2700638175e-01, -6.4241292159e+00, -2.8722559478e+00, -4.2000000000e+01, 1.7513755784e+09
3.6060360000e+09, -4.6427455545e-01, -1.2455131113e-01, -6.3626791587e+00, -2.8794932165e+00, -4.2000000000e+01, 1.7513755784e+09
3.6060420000e+09, -4.6441671252e-01, -1.2429998815e-01, -6.3613734864e+00, -2.8800747376e+00, -4.2000000000e+01, 1.7513755784e+09
3.6060480000e+09, -4.6550148726e-01, -1.2342078984e-01, -6.3465369684e+00, -2.8824206792e+00, -4.2000000000e+01, 1.7513755784e+09
3.6060540000e+09, -4.6301162243e-01, -1.2265926600e-01, -6.3935914976e+00, -2.8826252534e+00, -4.2000000000e+01, 1.7513755784e+09
3.6060600000e+09, -4.6487116814e-01, -1.2306486815e-01, -6.3591794921e+00, -2.8828001806e+00, -4.2000000000e+01, 1.7513755784e+09
3.6060660000e+09, -4.6225646138e-01, -1.2088817358e-01, -6.4150362559e+00, -2.8858036692e+00, -4.2000000000e+01, 1.7513755784e+09
3.6060720000e+09, -4.6550101042e-01, -1.2115996331e-01, -6.3569121262e+00, -2.8869636294e+00, -4.2000000000e+01, 1.7513755784e+09
3.6060780000e+09, -4.6494770050e-01, -1.2275886536e-01, -6.3592557691e+00, -2.8834560576e+00, -4.2000000000e+01, 1.7513755784e+09
3.6060840000e+09, -4.6424058080e-01, -1.2085095048e-01, -6.3803757787e+00, -2.8869251984e+00, -4.2000000000e+01, 1.7513755784e+09
3.6060900000e+09, -4.6655654907e-01, -1.2058838457e-01, -6.3410679037e+00, -2.8886632453e+00, -4.2000000000e+01, 1.7513755784e+09
3.6060960000e+09, -4.6281504631e-01, -1.1854589730e-01, -6.4158750733e+00, -2.8908426525e+00, -4.2000000000e+01, 1.7513755784e+09
3.6061020000e+09, -4.6462404728e-01, -1.1803523451e-01, -6.3863519345e+00, -2.8928109371e+00, -4.2000000000e+01, 1.7513755784e+09
3.6061080000e+09, -4.6412792802e-01, -1.1639189720e-01, -6.4023695548e+00, -2.8958842739e+00, -4.2000000000e+01, 1.7513755784e+09
3.6061140000e+09, -4.6748650074e-01, -1.1640963703e-01, -6.3433452983e+00, -2.8975443133e+00, -4.2000000000e+01, 1.7513755784e+09
3.6061200000e+09, -4.6344870329e-01, -1.1648413539e-01, -6.4139279466e+00, -2.8953513079e+00, -4.2000000000e+01, 1.7513755784e+09
3.6061260000e+09, -4.6304976940e-01, -1.1613179743e-01, -6.4225246704e+00, -2.8958633951e+00, -4.2000000000e+01, 1.7513755784e+09
3.6061320000e+09, -4.6589303017e-01, -1.1405762285e-01, -6.3814858346e+00, -2.9014998706e+00, -4.2000000000e+01, 1.7513755784e+09
3.6061380000e+09, -4.6652033925e-01, -1.1345385015e-01, -6.3730457139e+00, -2.9030320446e+00, -4.2000000000e+01, 1.7513755784e+09
3.6061440000e+09, -4.6835219860e-01, -1.1459159106e-01, -6.3360503526e+00, -2.9016370028e+00, -4.2000000000e+01, 1.7513755784e+09
3.6061500000e+09, -4.6573030949e-01, -1.1027077586e-01, -6.4004246737e+00, -2.9091043736e+00, -4.2000000000e+01, 1.7513755784e+09
3.6061560000e+09, -4.6720030904e-01, -1.1400888860e-01, -6.3587289630e+00, -2.9022447044e+00, -4.2000000000e+01, 1.7513755784e+09
3.6061620000e+09, -4.6365424991e-01, -1.1170143634e-01, -6.4310933434e+00, -2.9051823342e+00, -4.2000000000e+01, 1.7513755784e+09
3.6061680000e+09, -4.6456754208e-01, -1.0838957876e-01, -6.4288250589e+00, -2.9123801430e+00, -4.2000000000e+01, 1.7513755784e+09
3.6061740000e+09, -4.6525681019e-01, -1.1109206825e-01, -6.4053383054e+00, -2.9072055181e+00, -4.2000000000e+01, 1.7513755784e+09
3.6061800000e+09, -4.6844989061e-01, -1.1103983223e-01, -6.3493313976e+00, -2.9088514285e+00, -4.2000000000e+01, 1.7513755784e+09
3.6061860000e+09, -4.6690857410e-01, -1.1008252948e-01, -6.3804227560e+00, -2.9100521409e+00, -4.2000000000e+01, 1.7513755784e+09
3.6061920000e+09, -4.6557915211e-01, -1.0846813023e-01, -6.4105814455e+00, -2.9127009306e+00, -4.2000000000e+01, 1.7513755784e+09
3.6061980000e+09, -4.6819767356e-01, -1.0884797573e-01, -6.3628097624e+00, -2.9131673484e+00, -4.2000000000e+01, 1.7513755784e+09
3.6062040000e+09, -4.6662077308e-01, -1.0774127394e-01, -6.3951426851e+00, -2.9146726275e+00, -4.2000000000e+01, 1.7513755784e+09
3.6062100000e+09, -4.6662345529e-01, -1.0590445250e-01, -6.4025327816e+00, -2.9184142692e+00, -4.2000000000e+01, 1.7513755784e+09
3.6062160000e+09, -4.6885633469e-01, -1.0921902955e-01, -6.3497077685e+00, -2.9127264232e+00, -4.2000000000e+01, 1.7513755784e+09
3.6062220000e+09, -4.6545657515e-01, -1.0699177533e-01, -6.4188030605e+00, -2.9156533036e+00, -4.2000000000e+01, 1.7513755784e+09
3.6062280000e+09, -4.6601733565e-01, -1.0591151565e-01, -6.4132404448e+00, -2.9181191441e+00, -4.2000000000e+01, 1.7513755784e+09
3.6062340000e+09, -4.6760037541e-01, -1.0413974523e-01, -6.3922639800e+00, -2.9224579835e+00, -4.2000000000e+01, 1.7513755784e+09
3.6062400000e+09, -4.6819967031e-01, -1.0259306431e-01, -6.3877043796e+00, -2.9258795288e+00, -4.2000000000e+01, 1.7513755784e+09
3.6062460000e+09, -4.6693557501e-01, -1.0413432121e-01, -6.4040583990e+00, -2.9221669687e+00, -4.2000000000e+01, 1.7513755784e+09
3.6062520000e+09, -4.6629264951e-01, -1.0355378687e-01, -6.4177529768e+00, -2.9230602319e+00, -4.2000000000e+01, 1.7513755784e+09
3.6062580000e+09, -4.6941176057e-01, -1.0044563562e-01, -6.3744830250e+00, -2.9307897836e+00, -4.2000000000e+01, 1.7513755784e+09
3.6062640000e+09, -4.6855321526e-01, -1.0254836083e-01, -6.3816212800e+00, -2.9261283418e+00, -4.2000000000e+01, 1.7513755784e+09
3.6062700000e+09, -4.6870592237e-01, -1.0126668960e-01, -6.3838512529e+00, -2.9288074455e+00, -4.2000000000e+01, 1.7513755784e+09
3.6062760000e+09, -4.6781286597e-01, -1.0013969243e-01, -6.4039815968e+00, -2.9307158090e+00, -4.2000000000e+01, 1.7513755784e+09
3.6062820000e+09, -4.7068113089e-01, -1.0144563764e-01, -6.3482672235e+00, -2.9293105067e+00, -4.2000000000e+01, 1.7513755784e+09
3.6062880000e+09, -4.6699389815e-01, -9.8469346762e-02, -6.4248533961e+00, -2.9337789488e+00, -4.2000000000e+01, 1.7513755784e+09
3.6062940000e+09, -4.7000268102e-01, -9.8686829209e-02, -6.3706233821e+00, -2.9346284460e+00, -4.2000000000e+01, 1.7513755784e+09
3.6063000000e+09, -4.6972835064e-01, -9.8075509071e-02, -6.3777484390e+00, -2.9357577433e+00, -4.2000000000e+01, 1.7513755784e+09
3.6063060000e+09, -4.6781557798e-01, -9.7199834883e-02, -6.4149556678e+00, -2.9367335527e+00, -4.2000000000e+01, 1.7513755784e+09
3.6063120000e+09, -4.7038894892e-01, -9.5814511180e-02, -6.3743047939e+00, -2.9406495347e+00, -4.2000000000e+01, 1.7513755784e+09
3.6063180000e+09, -4.6959915757e-01, -9.3925669789e-02, -6.3950996568e+00, -2.9441851395e+00, -4.2000000000e+01, 1.7513755784e+09
3.6063240000e+09, -4.6942734718e-01, -9.8807513714e-02, -6.3803627577e+00, -2.9341357888e+00, -4.2000000000e+01, 1.7513755784e+09
3.6063300000e+09, -4.6743670106e-01, -9.6207380295e-02, -6.4253602811e+00, -2.9386081607e+00, -4.2000000000e+01, 1.7513755784e+09
3.6063360000e+09, -4.7028568387e-01, -9.2977024615e-02, -6.3862474353e+00, -2.9464064457e+00, -4.2000000000e+01, 1.7513755784e+09
3.6063420000e+09, -4.7054326534e-01, -9.2889048159e-02, -6.3819788742e+00, -2.9466905508e+00, -4.2000000000e+01, 1.7513755784e+09
3.6063480000e+09, -4.7149941325e-01, -9.4857685268e-02, -6.3580619756e+00, -2.9430598146e+00, -4.2000000000e+01, 1.7513755784e+09
3.6063540000e+09, -4.6885830164e-01, -9.0429201722e-02, -6.4205458617e+00, -2.9510611379e+00, -4.2000000000e+01, 1.7513755784e+09
3.6063600000e+09, -4.6760761738e-01, -9.1624483466e-02, -6.4387480251e+00, -2.9481009905e+00, -4.2000000000e+01, 1.7513755784e+09
3.6063660000e+09, -4.7097551823e-01, -9.1396100819e-02, -6.3794904447e+00, -2.9499179832e+00, -4.2000000000e+01, 1.7513755784e+09
3.6063720000e+09, -4.7060802579e-01, -9.0042322874e-02, -6.3906683027e+00, -2.9525455380e+00, -4.2000000000e+01, 1.7513755784e+09
3.6063780000e+09, -4.6940189600e-01, -9.1084465385e-02, -6.4085819814e+00, -2.9499308416e+00, -4.2000000000e+01, 1.7513755784e+09
3.6063840000e+09, -4.7110965848e-01, -8.9239850640e-02, -6.3844580082e+00, -2.9543859289e+00, -4.2000000000e+01, 1.7513755784e+09
3.6063900000e+09, -4.7055536509e-01, -8.7338842452e-02, -6.4006889804e+00, -2.9580730669e+00, -4.2000000000e+01, 1.7513755784e+09
3.6063960000e+09, -4.7085225582e-01, -9.0245328844e-02, -6.3856292479e+00, -2.9522253764e+00, -4.2000000000e+01, 1.7513755784e+09
3.6064020000e+09, -4.7450661659e-01, -8.7310701609e-02, -6.3305491861e+00, -2.9596249423e+00, -4.2000000000e+01, 1.7513755784e+09
3.6064080000e+09, -4.7038573027e-01, -8.5457831621e-02, -6.4098879717e+00, -2.9618767199e+00, -4.2000000000e+01, 1.7513755784e+09
3.6064140000e+09, -4.7056868672e-01, -8.8335119188e-02, -6.3971342293e+00, -2.9560322550e+00, -4.2000000000e+01, 1.7513755784e+09
3.6064200000e+09, -4.6962907910e-01, -8.2648307085e-02, -6.4324350799e+00, -2.9673901079e+00, -4.2000000000e+01, 1.7513755784e+09
3.6064260000e+09, -4.7273784876e-01, -8.2541786134e-02, -6.3771696176e+00, -2.9687315193e+00, -4.2000000000e+01, 1.7513755784e+09
3.6064320000e+09, -4.7099652886e-01, -8.2451857626e-02, -6.4085531236e+00, -2.9682904078e+00, -4.2000000000e+01, 1.7513755784e+09
3.6064380000e+09, -4.7068256140e-01, -8.5426062346e-02, -6.4046865733e+00, -2.9620529765e+00, -4.2000000000e+01, 1.7513755784e+09
3.6064440000e+09, -4.7279047966e-01, -8.4917366505e-02, -6.3687372983e+00, -2.9638785907e+00, -4.2000000000e+01, 1.7513755784e+09
3.6064500000e+09, -4.6895465255e-01, -8.1248253584e-02, -6.4489393622e+00, -2.9700416383e+00, -4.2000000000e+01, 1.7513755784e+09
3.6064560000e+09, -4.7103706002e-01, -8.3221100271e-02, -6.4054082244e+00, -2.9667209310e+00, -4.2000000000e+01, 1.7513755784e+09
3.6064620000e+09, -4.7204571962e-01, -8.3627745509e-02, -6.3861074117e+00, -2.9662516845e+00, -4.2000000000e+01, 1.7513755784e+09
3.6064680000e+09, -4.7361961007e-01, -8.0559946597e-02, -6.3675395916e+00, -2.9731109481e+00, -4.2000000000e+01, 1.7513755784e+09
3.6064740000e+09, -4.7322213650e-01, -8.2799382508e-02, -6.3677373916e+00, -2.9683767001e+00, -4.2000000000e+01, 1.7513755784e+09
3.6064800000e+09, -4.7196257114e-01, -7.8380987048e-02, -6.4036891611e+00, -2.9770201131e+00, -4.2000000000e+01, 1.7513755784e+09
3.6064860000e+09, -4.7436293960e-01, -7.7106215060e-02, -6.3645276139e+00, -2.9804550770e+00, -4.2000000000e+01, 1.7513755784e+09
3.6064920000e+09, -4.7268787026e-01, -7.6349996030e-02, -6.3966575508e+00, -2.9814526925e+00, -4.2000000000e+01, 1.7513755784e+09
3.6064980000e+09, -4.7402229905e-01, -7.7565543354e-02, -6.3692689164e+00, -2.9793973991e+00, -4.2000000000e+01, 1.7513755784e+09
3.6065040000e+09, -4.7489133477e-01, -7.9684190452e-02, -6.3475290934e+00, -2.9753467514e+00, -4.2000000000e+01, 1.7513755784e+09
3.6065100000e+09, -4.7308167815e-01, -7.8459046781e-02, -6.3834374119e+00, -2.9772418636e+00, -4.2000000000e+01, 1.7513755784e+09
3.6065160000e+09, -4.7059538961e-01, -7.3449462652e-02, -6.4425194233e+00, -2.9867640753e+00, -4.2000000000e+01, 1.7513755784e+09
3.6065220000e+09, -4.7301897407e-01, -7.2321340442e-02, -6.4020752042e+00, -2.9898744697e+00, -4.2000000000e+01, 1.7513755784e+09
3.6065280000e+09, -4.7415331006e-01, -7.7853620052e-02, -6.3660889415e+00, -2.9788497651e+00, -4.2000000000e+01, 1.7513755784e+09
3.6065340000e+09, -4.7413140535e-01, -7.2708167136e-02, -6.3810779176e+00, -2.9894278041e+00, -4.2000000000e+01, 1.7513755784e+09
3.6065400000e+09, -4.7272321582e-01, -7.3963567615e-02, -6.4028240363e+00, -2.9863882526e+00, -4.2000000000e+01, 1.7513755784e+09
3.6065460000e+09, -4.7631019354e-01, -7.2032727301e-02, -6.3439949824e+00, -2.9914992984e+00, -4.2000000000e+01, 1.7513755784e+09
3.6065520000e+09, -4.7317892313e-01, -7.2160720825e-02, -6.3996455512e+00, -2.9902566883e+00, -4.2000000000e+01, 1.7513755784e+09
3.6065580000e+09, -4.7185966372e-01, -7.1104563773e-02, -6.4262285316e+00, -2.9920278934e+00, -4.2000000000e+01, 1.7513755784e+09
3.6065640000e+09, -4.7200050950e-01, -7.1254141629e-02, -6.4232879324e+00, -2.9917620062e+00, -4.2000000000e+01, 1.7513755784e+09
3.6065700000e+09, -4.7420790792e-01, -6.9377422333e-02, -6.3886478217e+00, -2.9963215744e+00, -4.2000000000e+01, 1.7513755784e+09
3.6065760000e+09, -4.7270375490e-01, -6.9828271866e-02, -6.4144686189e+00, -2.9949322975e+00, -4.2000000000e+01, 1.7513755784e+09
3.6065820000e+09, -4.7560626268e-01, -6.9879949093e-02, -6.3622913802e+00, -2.9957083040e+00, -4.2000000000e+01, 1.7513755784e+09
3.6065880000e+09, -4.7634932399e-01, -6.7386984825e-02, -6.3554340747e+00, -3.0010596954e+00, -4.2000000000e+01, 1.7513755784e+09
3.6065940000e+09, -4.7218319774e-01, -6.5218351781e-02, -6.4357178297e+00, -3.0043401975e+00, -4.2000000000e+01, 1.7513755784e+09
3.6066000000e+09, -4.7068899870e-01, -6.5160527825e-02, -6.4628754909e+00, -3.0040305050e+00, -4.2000000000e+01, 1.7513755784e+09
3.6066060000e+09, -4.7830906510e-01, -6.5159708261e-02, -6.3259683228e+00, -3.0061968277e+00, -4.2000000000e+01, 1.7513755784e+09
3.6066120000e+09, -4.7309240699e-01, -6.8407870829e-02, -6.4112127970e+00, -2.9979906907e+00, -4.2000000000e+01, 1.7513755784e+09
3.6066180000e+09, -4.7660201788e-01, -6.2125951052e-02, -6.3637087946e+00, -3.0119716702e+00, -4.2000000000e+01, 1.7513755784e+09
3.6066240000e+09, -4.7571647167e-01, -6.4584642649e-02, -6.3737177174e+00, -3.0066547671e+00, -4.2000000000e+01, 1.7513755784e+09
3.6066300000e+09, -4.7464683652e-01, -6.4997039735e-02, -6.3919037412e+00, -3.0055014124e+00, -4.2000000000e+01, 1.7513755784e+09
3.6066360000e+09, -4.7498500347e-01, -6.0717672110e-02, -6.3960089010e+00, -3.0144514724e+00, -4.2000000000e+01, 1.7513755784e+09
3.6066420000e+09, -4.7471922636e-01, -6.0634516180e-02, -6.4009835741e+00, -3.0145534092e+00, -4.2000000000e+01, 1.7513755784e+09
3.6066480000e+09, -4.7479960322e-01, -6.0372557491e-02, -6.4001375656e+00, -3.0151175934e+00, -4.2000000000e+01, 1.7513755784e+09
3.6066540000e+09, -4.7634279728e-01, -6.1655838043e-02, -6.3694505833e+00, -3.0128724572e+00, -4.2000000000e+01, 1.7513755784e+09
3.6066600000e+09, -4.7396108508e-01, -5.9795998037e-02, -6.4165643893e+00, -3.0160934516e+00, -4.2000000000e+01, 1.7513755784e+09
3.6066660000e+09, -4.7580417991e-01, -5.7998273522e-02, -6.3873802020e+00, -3.0202957943e+00, -4.2000000000e+01, 1.7513755784e+09
3.6066720000e+09, -4.7478830814e-01, -5.9128474444e-02, -6.4031604641e+00, -3.0176940536e+00, -4.2000000000e+01, 1.7513755784e+09
3.6066780000e+09, -4.7347772121e-01, -6.0766216368e-02, -6.4230582351e+00, -3.0139502289e+00, -4.2000000000e+01, 1.7513755784e+09
3.6066840000e+09, -4.7811481357e-01, -5.6906059384e-02, -6.3482647849e+00, -3.0231282071e+00, -4.2000000000e+01, 1.7513755784e+09
3.6066900000e+09, -4.7626227140e-01, -5.6842211634e-02, -6.3816494767e+00, -3.0228039088e+00, -4.2000000000e+01, 1.7513755784e+09
3.6066960000e+09, -4.7491845489e-01, -5.4605685174e-02, -6.4105807331e+00, -3.0271162776e+00, -4.2000000000e+01, 1.7513755784e+09
3.6067020000e+09, -4.7702991962e-01, -5.3190048784e-02, -6.3754254784e+00, -3.0305487914e+00, -4.2000000000e+01, 1.7513755784e+09
3.6067080000e+09, -4.7746303678e-01, -5.5122099817e-02, -6.3637035281e+00, -3.0266536060e+00, -4.2000000000e+01, 1.7513755784e+09
3.6067140000e+09, -4.7636872530e-01, -5.3989503533e-02, -6.3857055325e+00, -3.0287386772e+00, -4.2000000000e+01, 1.7513755784e+09
3.6067200000e+09, -4.7633418441e-01, -5.2771769464e-02, -6.3887849414e+00, -3.0312553241e+00, -4.2000000000e+01, 1.7513755784e+09
3.6067260000e+09, -4.7533914447e-01, -5.1292844117e-02, -6.4096508115e+00, -3.0341006921e+00, -4.2000000000e+01, 1.7513755784e+09
3.6067320000e+09, -4.7481903434e-01, -5.1799383014e-02, -6.4180562256e+00, -3.0329294753e+00, -4.2000000000e+01, 1.7513755784e+09
3.6067380000e+09, -4.7407415509e-01, -5.1435165107e-02, -6.4322504631e+00, -3.0335193554e+00, -4.2000000000e+01, 1.7513755784e+09
3.6067440000e+09, -4.7847348452e-01, -5.1704201847e-02, -6.3524231864e+00, -3.0339495976e+00, -4.2000000000e+01, 1.7513755784e+09
3.6067500000e+09, -4.7703173757e-01, -5.2509006113e-02, -6.3767499616e+00, -3.0319595676e+00, -4.2000000000e+01, 1.7513755784e+09
3.6067560000e+09, -4.7545233369e-01, -5.1824230701e-02, -6.4065660640e+00, -3.0330214317e+00, -4.2000000000e+01, 1.7513755784e+09
3.6067620000e+09, -4.7428119183e-01, -4.6563964337e-02, -6.4376211405e+00, -3.0437283153e+00, -4.2000000000e+01, 1.7513755784e+09
3.6067680000e+09, -4.7625041008e-01, -4.6631716192e-02, -6.4018543626e+00, -3.0439894936e+00, -4.2000000000e+01, 1.7513755784e+09
3.6067740000e+09, -4.7811722755e-01, -4.3880630284e-02, -6.3728838793e+00, -3.0500710734e+00, -4.2000000000e+01, 1.7513755784e+09
3.6067800000e+09, -4.7570219636e-01, -4.6704594046e-02, -6.4116340735e+00, -3.0437259868e+00, -4.2000000000e+01, 1.7513755784e+09
3.6067860000e+09, -4.7693842650e-01, -4.8465240747e-02, -6.3861380064e+00, -3.0403228771e+00, -4.2000000000e+01, 1.7513755784e+09
3.6067920000e+09, -4.7432583570e-01, -4.6916179359e-02, -6.4361819345e+00, -3.0430020495e+00, -4.2000000000e+01, 1.7513755784e+09
3.6067980000e+09, -4.7568625212e-01, -4.2802453041e-02, -6.4185670275e+00, -3.0518538932e+00, -4.2000000000e+01, 1.7513755784e+09
3.6068040000e+09, -4.7453224659e-01, -4.0658377111e-02, -6.4429193172e+00, -3.0561204454e+00, -4.2000000000e+01, 1.7513755784e+09
3.6068100000e+09, -4.7826376557e-01, -4.5042555779e-02, -6.3682994438e+00, -3.0476903108e+00, -4.2000000000e+01, 1.7513755784e+09
3.6068160000e+09, -4.7787344456e-01, -4.4125843793e-02, -6.3768698008e+00, -3.0495158244e+00, -4.2000000000e+01, 1.7513755784e+09
3.6068220000e+09, -4.7642681003e-01, -4.2359180749e-02, -6.4058800851e+00, -3.0529156740e+00, -4.2000000000e+01, 1.7513755784e+09
3.6068280000e+09, -4.7618374228e-01, -4.2426131666e-02, -6.4101700135e+00, -3.0527311526e+00, -4.2000000000e+01, 1.7513755784e+09
3.6068340000e+09, -4.7632563114e-01, -4.0938559920e-02, -6.4099583448e+00, -3.0558567624e+00, -4.2000000000e+01, 1.7513755784e+09
3.6068400000e+09, -4.7603255510e-01, -4.0995530784e-02, -6.4151762615e+00, -3.0556854378e+00, -4.2000000000e+01, 1.7513755784e+09
3.6068460000e+09, -4.7734642029e-01, -3.6734268069e-02, -6.3976831197e+00, -3.0647888724e+00, -4.2000000000e+01, 1.7513755784e+09
3.6068520000e+09, -4.7703504562e-01, -3.7728149444e-02, -6.4019135748e+00, -3.0626680967e+00, -4.2000000000e+01, 1.7513755784e+09
3.6068580000e+09, -4.7764486074e-01, -3.9633896202e-02, -6.3880977793e+00, -3.0588045624e+00, -4.2000000000e+01, 1.7513755784e+09
3.6068640000e+09, -4.7859168053e-01, -3.4456051886e-02, -6.3782447447e+00, -3.0697219828e+00, -4.2000000000e+01, 1.7513755784e+09
3.6068700000e+09, -4.7763818502e-01, -3.6280501634e-02, -6.3930340057e+00, -3.0657801072e+00, -4.2000000000e+01, 1.7513755784e+09
3.6068760000e+09, -4.7697022557e-01, -3.8659345359e-02, -6.4017373264e+00, -3.0607175401e+00, -4.2000000000e+01, 1.7513755784e+09
3.6068820000e+09, -4.7549754381e-01, -3.4523379058e-02, -6.4342009579e+00, -3.0691150816e+00, -4.2000000000e+01, 1.7513755784e+09
3.6068880000e+09, -4.7524043918e-01, -3.2780773938e-02, -6.4411181078e+00, -3.0727244968e+00, -4.2000000000e+01, 1.7513755784e+09
3.6068940000e+09, -4.7876197100e-01, -3.5961039364e-02, -6.3731734877e+00, -3.0666208721e+00, -4.2000000000e+01, 1.7513755784e+09
3.6069000000e+09, -4.7839221358e-01, -3.3242311329e-02, -6.3833984125e+00, -3.0722166037e+00, -4.2000000000e+01, 1.7513755784e+09
3.6069060000e+09, -4.7805693746e-01, -3.3199269324e-02, -6.3895127615e+00, -3.0722577069e+00, -4.2000000000e+01, 1.7513755784e+09
3.6069120000e+09, -4.7705882788e-01, -3.4828044474e-02, -6.4054755231e+00, -3.0687161789e+00, -4.2000000000e+01, 1.7513755784e+09
3.6069180000e+09, -4.7439393401e-01, -3.5396616906e-02, -6.4531060010e+00, -3.0671162639e+00, -4.2000000000e+01, 1.7513755784e+09
3.6069240000e+09, -4.7534799576e-01, -3.1658679247e-02, -6.4405452525e+00, -3.0750898089e+00, -4.2000000000e+01, 1.7513755784e+09
3.6069300000e+09, -4.7678470612e-01, -3.0710093677e-02, -6.4155731437e+00, -3.0772706878e+00, -4.2000000000e+01, 1.7513755784e+09
3.6069360000e+09, -4.7875237465e-01, -3.0246105045e-02, -6.3804815772e+00, -3.0784995765e+00, -4.2000000000e+01, 1.7513755784e+09
3.6069420000e+09, -4.7974193096e-01, -3.1299196184e-02, -6.3613999786e+00, -3.0764432492e+00, -4.2000000000e+01, 1.7513755784e+09
3.6069480000e+09, -4.7458124161e-01, -2.6962863281e-02, -6.4597929166e+00, -3.0848396544e+00, -4.2000000000e+01, 1.7513755784e+09
3.6069540000e+09, -4.7633028030e-01, -2.8526149690e-02, -6.4262881161e+00, -3.0817767630e+00, -4.2000000000e+01, 1.7513755784e+09
3.6069600000e+09, -4.7806933522e-01, -2.7685886249e-02, -6.3956413180e+00, -3.0837454011e+00, -4.2000000000e+01, 1.7513755784e+09
3.6069660000e+09, -4.7794294357e-01, -2.7739204466e-02, -6.3978743165e+00, -3.0836189536e+00, -4.2000000000e+01, 1.7513755784e+09
3.6069720000e+09, -4.7434374690e-01, -2.4993155152e-02, -6.4660960855e+00, -3.0889513680e+00, -4.2000000000e+01, 1.7513755784e+09
3.6069780000e+09, -4.7812455893e-01, -2.6740051806e-02, -6.3956161933e+00, -3.0857238970e+00, -4.2000000000e+01, 1.7513755784e+09
3.6069840000e+09, -4.7786265612e-01, -2.6185119525e-02, -6.4009173943e+00, -3.0868510701e+00, -4.2000000000e+01, 1.7513755784e+09
3.6069900000e+09, -4.7984135151e-01, -2.5009170175e-02, -6.3662651285e+00, -3.0895201061e+00, -4.2000000000e+01, 1.7513755784e+09
3.6069960000e+09, -4.7897452116e-01, -2.5440119207e-02, -6.3815172706e+00, -3.0885287938e+00, -4.2000000000e+01, 1.7513755784e+09
3.6070020000e+09, -4.7612193227e-01, -2.3763451725e-02, -6.4348312051e+00, -3.0917236021e+00, -4.2000000000e+01, 1.7513755784e+09
3.6070080000e+09, -4.7612759471e-01, -2.3257216439e-02, -6.4351830679e+00, -3.0927848425e+00, -4.2000000000e+01, 1.7513755784e+09
3.6070140000e+09, -4.7480714321e-01, -1.9959459081e-02, -6.4619874401e+00, -3.0995804072e+00, -4.2000000000e+01, 1.7513755784e+09
3.6070200000e+09, -4.7594964504e-01, -1.9566638395e-02, -6.4414460728e+00, -3.1005050582e+00, -4.2000000000e+01, 1.7513755784e+09
3.6070260000e+09, -4.7666269541e-01, -1.8725598231e-02, -6.4290794299e+00, -3.1023280451e+00, -4.2000000000e+01, 1.7513755784e+09
3.6070320000e+09, -4.7720381618e-01, -2.0034899935e-02, -6.4182734782e+00, -3.0996333478e+00, -4.2000000000e+01, 1.7513755784e+09
3.6070380000e+09, -4.7503110766e-01, -1.9458558410e-02, -6.4582778815e+00, -3.1006528381e+00, -4.2000000000e+01, 1.7513755784e+09
3.6070440000e+09, -4.7698092461e-01, -1.7084367573e-02, -6.4244117465e+00, -3.1057902422e+00, -4.2000000000e+01, 1.7513755784e+09
3.6070500000e+09, -4.7749590874e-01, -1.8026627600e-02, -6.4144215478e+00, -3.1038581506e+00, -4.2000000000e+01, 1.7513755784e+09
3.6070560000e+09, -4.7749903798e-01, -1.7786083743e-02, -6.4145285618e+00, -3.1043614480e+00, -4.2000000000e+01, 1.7513755784e+09
3.6070620000e+09, -4.7693645954e-01, -1.5203011222e-02, -6.4263788873e+00, -3.1097270565e+00, -4.2000000000e+01, 1.7513755784e+09
3.6070680000e+09, -4.7498950362e-01, -1.3319281861e-02, -6.4629061898e+00, -3.1135587868e+00, -4.2000000000e+01, 1.7513755784e+09
3.6070740000e+09, -4.7870397568e-01, -1.2870383449e-02, -6.3955211442e+00, -3.1147132368e+00, -4.2000000000e+01, 1.7513755784e+09
3.6070800000e+09, -4.7581481934e-01, -1.2868807651e-02, -6.4480651151e+00, -3.1145534132e+00, -4.2000000000e+01, 1.7513755784e+09
