#Frequency (Hz), S21re (), S21im (), S21dB (dB), S21Ph (rad), Power (dBm), Timestamp (s)
5.2180000000e+09, -3.4667101502e-01, -1.7582750320e-01, -8.2074673508e+00, -2.6722109081e+00, -3.5000000000e+01, 1.7513773136e+09
5.2180200000e+09, -3.4803673625e-01, -1.7508226633e-01, -8.1877580957e+00, -2.6755025511e+00, -3.5000000000e+01, 1.7513773136e+09
5.2180400000e+09, -3.5197737813e-01, -1.7250622809e-01, -8.1347740339e+00, -2.6858915196e+00, -3.5000000000e+01, 1.7513773136e+09
5.2180600000e+09, -3.5065492988e-01, -1.6986444592e-01, -8.1869158150e+00, -2.6904861229e+00, -3.5000000000e+01, 1.7513773136e+09
5.2180800000e+09, -3.5133057833e-01, -1.6942578554e-01, -8.1776152060e+00, -2.6922534295e+00, -3.5000000000e+01, 1.7513773136e+09
5.2181000000e+09, -3.5170614719e-01, -1.6683340073e-01, -8.1949966409e+00, -2.6986711024e+00, -3.5000000000e+01, 1.7513773136e+09
5.2181200000e+09, -3.5106119514e-01, -1.6654413939e-01, -8.2107795246e+00, -2.6986323299e+00, -3.5000000000e+01, 1.7513773136e+09
5.2181400000e+09, -3.5307037830e-01, -1.6207444668e-01, -8.2123358325e+00, -2.7112441557e+00, -3.5000000000e+01, 1.7513773136e+09
5.2181600000e+09, -3.5329920054e-01, -1.6213963926e-01, -8.2070797934e+00, -2.7113373144e+00, -3.5000000000e+01, 1.7513773136e+09
5.2181800000e+09, -3.5422718525e-01, -1.6031131148e-01, -8.2051538216e+00, -2.7166065827e+00, -3.5000000000e+01, 1.7513773136e+09
5.2182000000e+09, -3.5639205575e-01, -1.6130499542e-01, -8.1521037027e+00, -2.7165741268e+00, -3.5000000000e+01, 1.7513773136e+09
5.2182200000e+09, -3.5538125038e-01, -1.5760281682e-01, -8.2063644105e+00, -2.7241778766e+00, -3.5000000000e+01, 1.7513773136e+09
5.2182400000e+09, -3.5799887776e-01, -1.5704464912e-01, -8.1580213342e+00, -2.7281975995e+00, -3.5000000000e+01, 1.7513773136e+09
5.2182600000e+09, -3.5860854387e-01, -1.5441596508e-01, -8.1688858733e+00, -2.7349903895e+00, -3.5000000000e+01, 1.7513773136e+09
5.2182800000e+09, -3.5713255405e-01, -1.5376329422e-01, -8.2048609115e+00, -2.7350308136e+00, -3.5000000000e+01, 1.7513773136e+09
5.2183000000e+09, -3.5982078314e-01, -1.5268115699e-01, -8.1592629778e+00, -2.7402933976e+00, -3.5000000000e+01, 1.7513773136e+09
5.2183200000e+09, -3.6181175709e-01, -1.4901502430e-01, -8.1498729583e+00, -2.7509059433e+00, -3.5000000000e+01, 1.7513773136e+09
5.2183400000e+09, -3.6005124450e-01, -1.5009430051e-01, -8.1768466538e+00, -2.7466289114e+00, -3.5000000000e+01, 1.7513773136e+09
5.2183600000e+09, -3.6169120669e-01, -1.4591719210e-01, -8.1783550716e+00, -2.7581326235e+00, -3.5000000000e+01, 1.7513773136e+09
5.2183800000e+09, -3.6229282618e-01, -1.4444334805e-01, -8.1781376122e+00, -2.7622141410e+00, -3.5000000000e+01, 1.7513773136e+09
5.2184000000e+09, -3.6215788126e-01, -1.4447844029e-01, -8.1806398955e+00, -2.7620023684e+00, -3.5000000000e+01, 1.7513773136e+09
5.2184200000e+09, -3.6338356137e-01, -1.4228007197e-01, -8.1732510123e+00, -2.7683985059e+00, -3.5000000000e+01, 1.7513773136e+09
5.2184400000e+09, -3.6314731836e-01, -1.4038480818e-01, -8.1934701169e+00, -2.7727101382e+00, -3.5000000000e+01, 1.7513773136e+09
5.2184600000e+09, -3.6578890681e-01, -1.3823819161e-01, -8.1556035707e+00, -2.7802662432e+00, -3.5000000000e+01, 1.7513773136e+09
5.2184800000e+09, -3.6373519898e-01, -1.3582776487e-01, -8.2173554419e+00, -2.7842036447e+00, -3.5000000000e+01, 1.7513773136e+09
5.2185000000e+09, -3.6535894871e-01, -1.3359436393e-01, -8.2006172241e+00, -2.7910422474e+00, -3.5000000000e+01, 1.7513773136e+09
5.2185200000e+09, -3.6688184738e-01, -1.3513997197e-01, -8.1569164967e+00, -2.7886671238e+00, -3.5000000000e+01, 1.7513773136e+09
5.2185400000e+09, -3.6600449681e-01, -1.3319534063e-01, -8.1901358769e+00, -2.7925736128e+00, -3.5000000000e+01, 1.7513773136e+09
5.2185600000e+09, -3.6763492227e-01, -1.3131709397e-01, -8.1701612946e+00, -2.7985231018e+00, -3.5000000000e+01, 1.7513773136e+09
5.2185800000e+09, -3.6834278703e-01, -1.2915816903e-01, -8.1713404889e+00, -2.8043418588e+00, -3.5000000000e+01, 1.7513773136e+09
5.2186000000e+09, -3.6862796545e-01, -1.2832881510e-01, -8.1714368273e+00, -2.8065886933e+00, -3.5000000000e+01, 1.7513773136e+09
5.2186200000e+09, -3.6992204189e-01, -1.2647487223e-01, -8.1576805620e+00, -2.8121555820e+00, -3.5000000000e+01, 1.7513773136e+09
5.2186400000e+09, -3.7030082941e-01, -1.2356641889e-01, -8.1703964332e+00, -2.8195193473e+00, -3.5000000000e+01, 1.7513773136e+09
5.2186600000e+09, -3.7048345804e-01, -1.2263729423e-01, -8.1730608894e+00, -2.8219258828e+00, -3.5000000000e+01, 1.7513773136e+09
5.2186800000e+09, -3.7076336145e-01, -1.2076660991e-01, -8.1801344909e+00, -2.8267058540e+00, -3.5000000000e+01, 1.7513773136e+09
5.2187000000e+09, -3.7220922112e-01, -1.1855129153e-01, -8.1646222087e+00, -2.8332444934e+00, -3.5000000000e+01, 1.7513773136e+09
5.2187200000e+09, -3.7242791057e-01, -1.1604478210e-01, -8.1767398458e+00, -2.8395371138e+00, -3.5000000000e+01, 1.7513773136e+09
5.2187400000e+09, -3.7219285965e-01, -1.1432053149e-01, -8.1931022754e+00, -2.8435855333e+00, -3.5000000000e+01, 1.7513773136e+09
5.2187600000e+09, -3.7364581227e-01, -1.1412626505e-01, -8.1634303106e+00, -2.8451528098e+00, -3.5000000000e+01, 1.7513773136e+09
5.2187800000e+09, -3.7431442738e-01, -1.1298872530e-01, -8.1565573875e+00, -2.8484347870e+00, -3.5000000000e+01, 1.7513773136e+09
5.2188000000e+09, -3.7413612008e-01, -1.1153933406e-01, -8.1696129269e+00, -2.8518569211e+00, -3.5000000000e+01, 1.7513773136e+09
5.2188200000e+09, -3.7412720919e-01, -1.0773234069e-01, -8.1936547247e+00, -2.8612212859e+00, -3.5000000000e+01, 1.7513773136e+09
5.2188400000e+09, -3.7375342846e-01, -1.0670808703e-01, -8.2079807994e+00, -2.8634874497e+00, -3.5000000000e+01, 1.7513773136e+09
5.2188600000e+09, -3.7446418405e-01, -1.0583713651e-01, -8.1980263392e+00, -2.8661410738e+00, -3.5000000000e+01, 1.7513773136e+09
5.2188800000e+09, -3.7611195445e-01, -1.0318294913e-01, -8.1785101823e+00, -2.8738391649e+00, -3.5000000000e+01, 1.7513773136e+09
5.2189000000e+09, -3.7653565407e-01, -1.0157641023e-01, -8.1787973490e+00, -2.8780991974e+00, -3.5000000000e+01, 1.7513773136e+09
5.2189200000e+09, -3.7535834312e-01, -9.9728874862e-02, -8.2148424145e+00, -2.8819025164e+00, -3.5000000000e+01, 1.7513773136e+09
5.2189400000e+09, -3.7762811780e-01, -9.8968766630e-02, -8.1702126784e+00, -2.8852773147e+00, -3.5000000000e+01, 1.7513773136e+09
5.2189600000e+09, -3.7814527750e-01, -9.3853227794e-02, -8.1872170760e+00, -2.8983148777e+00, -3.5000000000e+01, 1.7513773136e+09
5.2189800000e+09, -3.7785556912e-01, -9.4316862524e-02, -8.1909887673e+00, -2.8969802511e+00, -3.5000000000e+01, 1.7513773136e+09
5.2190000000e+09, -3.7909281254e-01, -9.3900017440e-02, -8.1664879056e+00, -2.8987830271e+00, -3.5000000000e+01, 1.7513773136e+09
5.2190200000e+09, -3.7890088558e-01, -9.1300174594e-02, -8.1843764312e+00, -2.9051396134e+00, -3.5000000000e+01, 1.7513773136e+09
5.2190400000e+09, -3.7938815355e-01, -9.0423725545e-02, -8.1783703393e+00, -2.9076169741e+00, -3.5000000000e+01, 1.7513773136e+09
5.2190600000e+09, -3.8125583530e-01, -8.8492229581e-02, -8.1477841031e+00, -2.9135238465e+00, -3.5000000000e+01, 1.7513773136e+09
5.2190800000e+09, -3.8075387478e-01, -8.6449287832e-02, -8.1688113898e+00, -2.9183300470e+00, -3.5000000000e+01, 1.7513773136e+09
5.2191000000e+09, -3.8000237942e-01, -8.5312247276e-02, -8.1907171466e+00, -2.9207498776e+00, -3.5000000000e+01, 1.7513773136e+09
5.2191200000e+09, -3.8101044297e-01, -8.3839043975e-02, -8.1759121729e+00, -2.9250004252e+00, -3.5000000000e+01, 1.7513773136e+09
5.2191400000e+09, -3.8116356731e-01, -8.1772960722e-02, -8.1823504320e+00, -2.9302609038e+00, -3.5000000000e+01, 1.7513773136e+09
5.2191600000e+09, -3.8069781661e-01, -7.8803278506e-02, -8.2061832854e+00, -2.9374784201e+00, -3.5000000000e+01, 1.7513773136e+09
5.2191800000e+09, -3.8228428364e-01, -7.6130546629e-02, -8.1833607099e+00, -2.9450179780e+00, -3.5000000000e+01, 1.7513773136e+09
5.2192000000e+09, -3.8234713674e-01, -7.7525369823e-02, -8.1758672882e+00, -2.9415429926e+00, -3.5000000000e+01, 1.7513773136e+09
5.2192200000e+09, -3.8460963965e-01, -7.4053220451e-02, -8.1415070568e+00, -2.9513791480e+00, -3.5000000000e+01, 1.7513773136e+09
5.2192400000e+09, -3.8400033116e-01, -7.2554059327e-02, -8.1610310109e+00, -2.9548513661e+00, -3.5000000000e+01, 1.7513773136e+09
5.2192600000e+09, -3.8411784172e-01, -7.1394152939e-02, -8.1632128217e+00, -2.9578244147e+00, -3.5000000000e+01, 1.7513773136e+09
5.2192800000e+09, -3.8440644741e-01, -6.9789119065e-02, -8.1633494894e+00, -2.9619984423e+00, -3.5000000000e+01, 1.7513773136e+09
5.2193000000e+09, -3.8279598951e-01, -6.9240696728e-02, -8.2008345223e+00, -2.9626460516e+00, -3.5000000000e+01, 1.7513773136e+09
5.2193200000e+09, -3.8466534018e-01, -6.6821679473e-02, -8.1692225439e+00, -2.9695952359e+00, -3.5000000000e+01, 1.7513773136e+09
5.2193400000e+09, -3.8435018063e-01, -6.4640089869e-02, -8.1843249803e+00, -2.9749717125e+00, -3.5000000000e+01, 1.7513773136e+09
5.2193600000e+09, -3.8469627500e-01, -6.2048733234e-02, -8.1861017449e+00, -2.9816771313e+00, -3.5000000000e+01, 1.7513773136e+09
5.2193800000e+09, -3.8493356109e-01, -5.9688717127e-02, -8.1890968184e+00, -2.9877554299e+00, -3.5000000000e+01, 1.7513773136e+09
5.2194000000e+09, -3.8612753153e-01, -5.8326233178e-02, -8.1674035145e+00, -2.9916717423e+00, -3.5000000000e+01, 1.7513773136e+09
5.2194200000e+09, -3.8787442446e-01, -5.6915752590e-02, -8.1336577169e+00, -2.9958948582e+00, -3.5000000000e+01, 1.7513773136e+09
5.2194400000e+09, -3.8424667716e-01, -5.3927138448e-02, -8.2230872499e+00, -3.0021582618e+00, -3.5000000000e+01, 1.7513773136e+09
5.2194600000e+09, -3.8599330187e-01, -5.1831178367e-02, -8.1907941040e+00, -3.0081111115e+00, -3.5000000000e+01, 1.7513773136e+09
5.2194800000e+09, -3.8586866856e-01, -4.9585875124e-02, -8.2000785194e+00, -3.0137885380e+00, -3.5000000000e+01, 1.7513773136e+09
5.2195000000e+09, -3.8757321238e-01, -5.0844032317e-02, -8.1588201598e+00, -3.0111519103e+00, -3.5000000000e+01, 1.7513773136e+09
5.2195200000e+09, -3.8707992434e-01, -4.8894621432e-02, -8.1752385492e+00, -3.0159415215e+00, -3.5000000000e+01, 1.7513773136e+09
5.2195400000e+09, -3.8796228170e-01, -4.5660246164e-02, -8.1644663293e+00, -3.0244391003e+00, -3.5000000000e+01, 1.7513773136e+09
5.2195600000e+09, -3.8622355461e-01, -4.3067097664e-02, -8.2095573067e+00, -3.0305431922e+00, -3.5000000000e+01, 1.7513773136e+09
5.2195800000e+09, -3.8610488176e-01, -4.2214188725e-02, -8.2142872518e+00, -3.0326917302e+00, -3.5000000000e+01, 1.7513773136e+09
5.2196000000e+09, -3.8700240850e-01, -3.8678422570e-02, -8.2025613759e+00, -3.0419798208e+00, -3.5000000000e+01, 1.7513773136e+09
5.2196200000e+09, -3.8836127520e-01, -3.7974558771e-02, -8.1739550027e+00, -3.0441209874e+00, -3.5000000000e+01, 1.7513773136e+09
5.2196400000e+09, -3.8924190402e-01, -3.6675814539e-02, -8.1572212576e+00, -3.0476463148e+00, -3.5000000000e+01, 1.7513773136e+09
5.2196600000e+09, -3.8793012500e-01, -3.5439722240e-02, -8.1888344695e+00, -3.0504895953e+00, -3.5000000000e+01, 1.7513773136e+09
5.2196800000e+09, -3.8818430901e-01, -3.2180245966e-02, -8.1894964921e+00, -3.0588823787e+00, -3.5000000000e+01, 1.7513773136e+09
5.2197000000e+09, -3.8660654426e-01, -3.3285938203e-02, -8.2225412612e+00, -3.0557067443e+00, -3.5000000000e+01, 1.7513773136e+09
5.2197200000e+09, -3.8931286335e-01, -3.0655823648e-02, -8.1671795326e+00, -3.0630113878e+00, -3.5000000000e+01, 1.7513773136e+09
5.2197400000e+09, -3.8805830479e-01, -2.7718046680e-02, -8.1999594510e+00, -3.0702862237e+00, -3.5000000000e+01, 1.7513773136e+09
5.2197600000e+09, -3.8714075088e-01, -2.7078779414e-02, -8.2214266982e+00, -3.0717608195e+00, -3.5000000000e+01, 1.7513773136e+09
5.2197800000e+09, -3.8995814323e-01, -2.3036615923e-02, -8.1645104694e+00, -3.0825866435e+00, -3.5000000000e+01, 1.7513773136e+09
5.2198000000e+09, -3.8651406765e-01, -2.1510928869e-02, -8.2432631440e+00, -3.0859963299e+00, -3.5000000000e+01, 1.7513773136e+09
5.2198200000e+09, -3.8956409693e-01, -2.1916158497e-02, -8.1746978805e+00, -3.0853937352e+00, -3.5000000000e+01, 1.7513773136e+09
5.2198400000e+09, -3.9048418403e-01, -1.8202114850e-02, -8.1585045541e+00, -3.0950121542e+00, -3.5000000000e+01, 1.7513773136e+09
5.2198600000e+09, -3.8900357485e-01, -1.6838006675e-02, -8.1927988743e+00, -3.0983346896e+00, -3.5000000000e+01, 1.7513773136e+09
5.2198800000e+09, -3.9034107328e-01, -1.5106791630e-02, -8.1646149334e+00, -3.1029104419e+00, -3.5000000000e+01, 1.7513773136e+09
5.2199000000e+09, -3.9091697335e-01, -1.4346919954e-02, -8.1524636970e+00, -3.1049084351e+00, -3.5000000000e+01, 1.7513773136e+09
5.2199200000e+09, -3.8854205608e-01, -1.2251778506e-02, -8.2069232271e+00, -3.1100704025e+00, -3.5000000000e+01, 1.7513773136e+09
5.2199400000e+09, -3.8885191083e-01, -1.0442079045e-02, -8.2011846105e+00, -3.1147454918e+00, -3.5000000000e+01, 1.7513773136e+09
5.2199600000e+09, -3.9019313455e-01, -8.1163523719e-03, -8.1725288454e+00, -3.1207947938e+00, -3.5000000000e+01, 1.7513773136e+09
5.2199800000e+09, -3.9024981856e-01, -5.1945401356e-03, -8.1723763993e+00, -3.1282826323e+00, -3.5000000000e+01, 1.7513773136e+09
5.2200000000e+09, -3.9107808471e-01, -3.7704489660e-03, -8.1543267415e+00, -3.1319517857e+00, -3.5000000000e+01, 1.7513773136e+09
5.2200200000e+09, -3.9070191979e-01, -1.8710022559e-03, -8.1629895007e+00, -3.1368038674e+00, -3.5000000000e+01, 1.7513773136e+09
5.2200400000e+09, -3.9066365361e-01, -1.5438030823e-04, -8.1639391736e+00, -3.1411974791e+00, -3.5000000000e+01, 1.7513773136e+09
5.2200600000e+09, -3.8930201531e-01, 2.0831695292e-03, -8.1941426088e+00, -3.1469436396e+00, -3.5000000000e+01, 1.7513773136e+09
5.2200800000e+09, -3.9060667157e-01, 3.9270077832e-03, -8.1647679230e+00, -3.1516459265e+00, -3.5000000000e+01, 1.7513773136e+09
5.2201000000e+09, -3.9102941751e-01, 4.2390199378e-03, -8.1553010266e+00, -3.1524328966e+00, -3.5000000000e+01, 1.7513773136e+09
5.2201200000e+09, -3.8878625631e-01, 8.6794607341e-03, -8.2036180048e+00, -3.1639134510e+00, -3.5000000000e+01, 1.7513773136e+09
5.2201400000e+09, -3.9008149505e-01, 1.0185494088e-02, -8.1739330441e+00, -3.1676979171e+00, -3.5000000000e+01, 1.7513773136e+09
5.2201600000e+09, -3.9073419571e-01, 1.2076113373e-02, -8.1582252089e+00, -3.1724890294e+00, -3.5000000000e+01, 1.7513773136e+09
5.2201800000e+09, -3.9044985175e-01, 1.2963557616e-02, -8.1639099641e+00, -3.1747820562e+00, -3.5000000000e+01, 1.7513773136e+09
5.2202000000e+09, -3.9111107588e-01, 1.5229349025e-02, -8.1474178254e+00, -3.1805116716e+00, -3.5000000000e+01, 1.7513773136e+09
5.2202200000e+09, -3.8996613026e-01, 1.8878094852e-02, -8.1692964948e+00, -3.1899644665e+00, -3.5000000000e+01, 1.7513773136e+09
5.2202400000e+09, -3.8993278146e-01, 1.8633497879e-02, -8.1702990499e+00, -3.1893427651e+00, -3.5000000000e+01, 1.7513773136e+09
5.2202600000e+09, -3.8961806893e-01, 2.0609382540e-02, -8.1750835048e+00, -3.1944397737e+00, -3.5000000000e+01, 1.7513773136e+09
5.2202800000e+09, -3.8873147964e-01, 2.1483561024e-02, -8.1937612880e+00, -3.1968023026e+00, -3.5000000000e+01, 1.7513773136e+09
5.2203000000e+09, -3.8851770759e-01, 2.6028964669e-02, -8.1923343640e+00, -3.2084882567e+00, -3.5000000000e+01, 1.7513773136e+09
5.2203200000e+09, -3.8823670149e-01, 2.5712763891e-02, -8.1990601651e+00, -3.2077256783e+00, -3.5000000000e+01, 1.7513773136e+09
5.2203400000e+09, -3.9151331782e-01, 2.7386270463e-02, -8.1238711179e+00, -3.2114286800e+00, -3.5000000000e+01, 1.7513773136e+09
5.2203600000e+09, -3.8911303878e-01, 2.9832264408e-02, -8.1730317367e+00, -3.2181103144e+00, -3.5000000000e+01, 1.7513773136e+09
5.2203800000e+09, -3.8981696963e-01, 3.2412037253e-02, -8.1528640094e+00, -3.2245486450e+00, -3.5000000000e+01, 1.7513773136e+09
5.2204000000e+09, -3.8889852166e-01, 3.6221373826e-02, -8.1657626372e+00, -3.2344630977e+00, -3.5000000000e+01, 1.7513773136e+09
5.2204200000e+09, -3.8750353455e-01, 3.4796465188e-02, -8.1996081086e+00, -3.2311489696e+00, -3.5000000000e+01, 1.7513773136e+09
5.2204400000e+09, -3.8672062755e-01, 3.5443779081e-02, -8.2157243673e+00, -3.2329894652e+00, -3.5000000000e+01, 1.7513773136e+09
5.2204600000e+09, -3.8714873791e-01, 3.9996370673e-02, -8.1963365157e+00, -3.2445375367e+00, -3.5000000000e+01, 1.7513773136e+09
5.2204800000e+09, -3.8773003221e-01, 4.0118496865e-02, -8.1831623993e+00, -3.2446959359e+00, -3.5000000000e+01, 1.7513773136e+09
5.2205000000e+09, -3.8761341572e-01, 4.3254621327e-02, -8.1782760903e+00, -3.2527250398e+00, -3.5000000000e+01, 1.7513773136e+09
5.2205200000e+09, -3.8820087910e-01, 4.4361859560e-02, -8.1625227644e+00, -3.2553746036e+00, -3.5000000000e+01, 1.7513773136e+09
5.2205400000e+09, -3.8620230556e-01, 4.6757016331e-02, -8.2005074881e+00, -3.2620749886e+00, -3.5000000000e+01, 1.7513773136e+09
5.2205600000e+09, -3.8872531056e-01, 4.8755705357e-02, -8.1393551620e+00, -3.2663656655e+00, -3.5000000000e+01, 1.7513773136e+09
5.2205800000e+09, -3.8651907444e-01, 5.0503000617e-02, -8.1830630387e+00, -3.2715176983e+00, -3.5000000000e+01, 1.7513773136e+09
5.2206000000e+09, -3.8619861007e-01, 5.4043781012e-02, -8.1795617794e+00, -3.2806275830e+00, -3.5000000000e+01, 1.7513773136e+09
5.2206200000e+09, -3.8599097729e-01, 5.3937848657e-02, -8.1844701208e+00, -3.2804322359e+00, -3.5000000000e+01, 1.7513773136e+09
5.2206400000e+09, -3.8537886739e-01, 5.7098601013e-02, -8.1879368748e+00, -3.2886848103e+00, -3.5000000000e+01, 1.7513773136e+09
5.2206600000e+09, -3.8352352381e-01, 5.8016043156e-02, -8.2259004226e+00, -3.2917255438e+00, -3.5000000000e+01, 1.7513773136e+09
5.2206800000e+09, -3.8609403372e-01, 5.9672687203e-02, -8.1636171063e+00, -3.2949341721e+00, -3.5000000000e+01, 1.7513773136e+09
5.2207000000e+09, -3.8495826721e-01, 6.3418567181e-02, -8.1754316952e+00, -3.3048675241e+00, -3.5000000000e+01, 1.7513773136e+09
5.2207200000e+09, -3.8391759992e-01, 6.4917676151e-02, -8.1928066520e+00, -3.3091008951e+00, -3.5000000000e+01, 1.7513773136e+09
5.2207400000e+09, -3.8503408432e-01, 6.4987927675e-02, -8.1680227845e+00, -3.3088015745e+00, -3.5000000000e+01, 1.7513773136e+09
5.2207600000e+09, -3.8450989127e-01, 6.7607678473e-02, -8.1696187600e+00, -3.3156417879e+00, -3.5000000000e+01, 1.7513773136e+09
5.2207800000e+09, -3.8316679001e-01, 7.0444397628e-02, -8.1878773451e+00, -3.3234101860e+00, -3.5000000000e+01, 1.7513773136e+09
5.2208000000e+09, -3.8264268637e-01, 7.2989314794e-02, -8.1889171900e+00, -3.3300789295e+00, -3.5000000000e+01, 1.7513773136e+09
5.2208200000e+09, -3.8175618648e-01, 7.3208853602e-02, -8.2074323241e+00, -3.3310610337e+00, -3.5000000000e+01, 1.7513773136e+09
5.2208400000e+09, -3.8229596615e-01, 7.6813548803e-02, -8.1801207024e+00, -3.3398793181e+00, -3.5000000000e+01, 1.7513773136e+09
5.2208600000e+09, -3.8227462769e-01, 7.8907072544e-02, -8.1712841726e+00, -3.3451484415e+00, -3.5000000000e+01, 1.7513773136e+09
5.2208800000e+09, -3.8174363971e-01, 8.1755883992e-02, -8.1698017963e+00, -3.3525699617e+00, -3.5000000000e+01, 1.7513773136e+09
5.2209000000e+09, -3.8036194444e-01, 8.0247797072e-02, -8.2069266101e+00, -3.3495208386e+00, -3.5000000000e+01, 1.7513773136e+09
5.2209200000e+09, -3.8218104839e-01, 8.3268150687e-02, -8.1532009753e+00, -3.3561162950e+00, -3.5000000000e+01, 1.7513773136e+09
5.2209400000e+09, -3.7988215685e-01, 8.6751170456e-02, -8.1862462046e+00, -3.3661060871e+00, -3.5000000000e+01, 1.7513773136e+09
5.2209600000e+09, -3.7967473269e-01, 8.9186042547e-02, -8.1785064833e+00, -3.3723109632e+00, -3.5000000000e+01, 1.7513773136e+09
5.2209800000e+09, -3.7871810794e-01, 9.0180806816e-02, -8.1941545154e+00, -3.3753603946e+00, -3.5000000000e+01, 1.7513773136e+09
5.2210000000e+09, -3.7682321668e-01, 9.1209106147e-02, -8.2299814782e+00, -3.3790726914e+00, -3.5000000000e+01, 1.7513773136e+09
5.2210200000e+09, -3.7810760736e-01, 9.5573753118e-02, -8.1787162818e+00, -3.3891754117e+00, -3.5000000000e+01, 1.7513773136e+09
5.2210400000e+09, -3.7756505609e-01, 9.5600686967e-02, -8.1902912614e+00, -3.3895838299e+00, -3.5000000000e+01, 1.7513773136e+09
5.2210600000e+09, -3.7640717626e-01, 9.8884373903e-02, -8.1970066618e+00, -3.3984935710e+00, -3.5000000000e+01, 1.7513773136e+09
5.2210800000e+09, -3.7738204002e-01, 9.9185578525e-02, -8.1742848453e+00, -3.3986053654e+00, -3.5000000000e+01, 1.7513773136e+09
5.2211000000e+09, -3.7532013655e-01, 1.0174629092e-01, -8.2039790995e+00, -3.4063220214e+00, -3.5000000000e+01, 1.7513773136e+09
5.2211200000e+09, -3.7646397948e-01, 1.0418824851e-01, -8.1650148153e+00, -3.4115896418e+00, -3.5000000000e+01, 1.7513773136e+09
5.2211400000e+09, -3.7370672822e-01, 1.0636561364e-01, -8.2110830220e+00, -3.4188833043e+00, -3.5000000000e+01, 1.7513773136e+09
5.2211600000e+09, -3.7405657768e-01, 1.0805217177e-01, -8.1931914737e+00, -3.4228035924e+00, -3.5000000000e+01, 1.7513773136e+09
5.2211800000e+09, -3.7262400985e-01, 1.0801433772e-01, -8.2241805341e+00, -3.4237346520e+00, -3.5000000000e+01, 1.7513773136e+09
5.2212000000e+09, -3.7213507295e-01, 1.1047893018e-01, -8.2191526010e+00, -3.4301833009e+00, -3.5000000000e+01, 1.7513773136e+09
5.2212200000e+09, -3.7128233910e-01, 1.1293180287e-01, -8.2216301045e+00, -3.4368679061e+00, -3.5000000000e+01, 1.7513773136e+09
5.2212400000e+09, -3.7158733606e-01, 1.1521138996e-01, -8.2001524270e+00, -3.4422457473e+00, -3.5000000000e+01, 1.7513773136e+09
5.2212600000e+09, -3.6970365047e-01, 1.1789591610e-01, -8.2223202594e+00, -3.4502911273e+00, -3.5000000000e+01, 1.7513773136e+09
5.2212800000e+09, -3.7110030651e-01, 1.1941250414e-01, -8.1822846624e+00, -3.4529090494e+00, -3.5000000000e+01, 1.7513773136e+09
5.2213000000e+09, -3.6883997917e-01, 1.2130037695e-01, -8.2172334398e+00, -3.4593207777e+00, -3.5000000000e+01, 1.7513773136e+09
5.2213200000e+09, -3.6798799038e-01, 1.2203547358e-01, -8.2301843011e+00, -3.4618084861e+00, -3.5000000000e+01, 1.7513773136e+09
5.2213400000e+09, -3.6690306663e-01, 1.2684401870e-01, -8.2186581045e+00, -3.4744453169e+00, -3.5000000000e+01, 1.7513773136e+09
5.2213600000e+09, -3.6613747478e-01, 1.2901511788e-01, -8.2188227774e+00, -3.4803754615e+00, -3.5000000000e+01, 1.7513773136e+09
5.2213800000e+09, -3.6714252830e-01, 1.3079072535e-01, -8.1844265523e+00, -3.4838153295e+00, -3.5000000000e+01, 1.7513773136e+09
5.2214000000e+09, -3.6510193348e-01, 1.3010646403e-01, -8.2325167641e+00, -3.4839190587e+00, -3.5000000000e+01, 1.7513773136e+09
5.2214200000e+09, -3.6518609524e-01, 1.3338790834e-01, -8.2058260170e+00, -3.4917970084e+00, -3.5000000000e+01, 1.7513773136e+09
5.2214400000e+09, -3.6382225156e-01, 1.3379907608e-01, -8.2313111383e+00, -3.4940003954e+00, -3.5000000000e+01, 1.7513773136e+09
5.2214600000e+09, -3.6390483379e-01, 1.3663883507e-01, -8.2074444782e+00, -3.5007837135e+00, -3.5000000000e+01, 1.7513773136e+09
5.2214800000e+09, -3.6349236965e-01, 1.4118157327e-01, -8.1798804293e+00, -3.5120619251e+00, -3.5000000000e+01, 1.7513773136e+09
5.2215000000e+09, -3.5902237892e-01, 1.4142669737e-01, -8.2710944601e+00, -3.5168481390e+00, -3.5000000000e+01, 1.7513773136e+09
5.2215200000e+09, -3.5912677646e-01, 1.4355346561e-01, -8.2512751909e+00, -3.5218655764e+00, -3.5000000000e+01, 1.7513773136e+09
5.2215400000e+09, -3.5926586389e-01, 1.4537839592e-01, -8.2331029333e+00, -3.5261047145e+00, -3.5000000000e+01, 1.7513773136e+09
5.2215600000e+09, -3.5810691118e-01, 1.4804856479e-01, -8.2344881374e+00, -3.5336142107e+00, -3.5000000000e+01, 1.7513773136e+09
5.2215800000e+09, -3.5675066709e-01, 1.4866533875e-01, -8.2572957876e+00, -3.5364296957e+00, -3.5000000000e+01, 1.7513773136e+09
5.2216000000e+09, -3.5813492537e-01, 1.5119457245e-01, -8.2067683801e+00, -3.5410656055e+00, -3.5000000000e+01, 1.7513773136e+09
5.2216200000e+09, -3.5538268089e-01, 1.5196232498e-01, -8.2568022256e+00, -3.5456651046e+00, -3.5000000000e+01, 1.7513773136e+09
5.2216400000e+09, -3.5398304462e-01, 1.5569926798e-01, -8.2522444977e+00, -3.5559734387e+00, -3.5000000000e+01, 1.7513773136e+09
