#Frequency (Hz), S21re (), S21im (), S21dB (dB), S21Ph (rad), Power (dBm), Timestamp (s)
3.2375700000e+09, -3.0930083990e-01, -3.9387929440e-01, -6.0065877407e+00, -2.2364896211e+00, -3.8000000000e+01, 1.7513745458e+09
3.2375800000e+09, -3.1038543582e-01, -3.9362779260e-01, -5.9983869277e+00, -2.2385011739e+00, -3.8000000000e+01, 1.7513745458e+09
3.2375900000e+09, -3.1097394228e-01, -3.9507138729e-01, -5.9724664916e+00, -2.2376424835e+00, -3.8000000000e+01, 1.7513745458e+09
3.2376000000e+09, -3.1219020486e-01, -3.9184370637e-01, -6.0031898688e+00, -2.2435348270e+00, -3.8000000000e+01, 1.7513745458e+09
3.2376100000e+09, -3.1381505728e-01, -3.9176675677e-01, -5.9866653552e+00, -2.2461620980e+00, -3.8000000000e+01, 1.7513745458e+09
3.2376200000e+09, -3.1352245808e-01, -3.9046350122e-01, -6.0074506845e+00, -2.2473331355e+00, -3.8000000000e+01, 1.7513745458e+09
3.2376300000e+09, -3.1410101056e-01, -3.9066621661e-01, -5.9984287572e+00, -2.2479798914e+00, -3.8000000000e+01, 1.7513745458e+09
3.2376400000e+09, -3.1508040428e-01, -3.8909110427e-01, -6.0090188616e+00, -2.2514757294e+00, -3.8000000000e+01, 1.7513745458e+09
3.2376500000e+09, -3.1649017334e-01, -3.8826420903e-01, -6.0047315746e+00, -2.2547017921e+00, -3.8000000000e+01, 1.7513745458e+09
3.2376600000e+09, -3.1838905811e-01, -3.9008146524e-01, -5.9596183572e+00, -2.2553445808e+00, -3.8000000000e+01, 1.7513745458e+09
3.2376700000e+09, -3.1732061505e-01, -3.8702270389e-01, -6.0122877277e+00, -2.2575552611e+00, -3.8000000000e+01, 1.7513745458e+09
3.2376800000e+09, -3.2115155458e-01, -3.8668525219e-01, -5.9745696740e+00, -2.2638746070e+00, -3.8000000000e+01, 1.7513745458e+09
3.2376900000e+09, -3.1945818663e-01, -3.8652843237e-01, -5.9953495398e+00, -2.2614766147e+00, -3.8000000000e+01, 1.7513745458e+09
3.2377000000e+09, -3.1846988201e-01, -3.8515767455e-01, -6.0246059552e+00, -2.2616996365e+00, -3.8000000000e+01, 1.7513745458e+09
3.2377100000e+09, -3.1995970011e-01, -3.8527205586e-01, -6.0065728733e+00, -2.2638467111e+00, -3.8000000000e+01, 1.7513745458e+09
3.2377200000e+09, -3.2131862640e-01, -3.8472020626e-01, -5.9988477400e+00, -2.2666357064e+00, -3.8000000000e+01, 1.7513745458e+09
3.2377300000e+09, -3.2157111168e-01, -3.8345599175e-01, -6.0128507228e+00, -2.2686422883e+00, -3.8000000000e+01, 1.7513745458e+09
3.2377400000e+09, -3.2401937246e-01, -3.8336008787e-01, -5.9867958583e+00, -2.2725023479e+00, -3.8000000000e+01, 1.7513745458e+09
3.2377500000e+09, -3.2403367758e-01, -3.8290202618e-01, -5.9926901978e+00, -2.2731136089e+00, -3.8000000000e+01, 1.7513745458e+09
3.2377600000e+09, -3.2342591882e-01, -3.8310542703e-01, -5.9967948309e+00, -2.2719262162e+00, -3.8000000000e+01, 1.7513745458e+09
3.2377700000e+09, -3.2870498300e-01, -3.8012582064e-01, -5.9766534344e+00, -2.2837781672e+00, -3.8000000000e+01, 1.7513745458e+09
3.2377800000e+09, -3.2460805774e-01, -3.7845090032e-01, -6.0450678059e+00, -2.2797600077e+00, -3.8000000000e+01, 1.7513745458e+09
3.2377900000e+09, -3.2671210170e-01, -3.7974068522e-01, -6.0042355509e+00, -2.2812718291e+00, -3.8000000000e+01, 1.7513745458e+09
3.2378000000e+09, -3.2795068622e-01, -3.7953007221e-01, -5.9929846296e+00, -2.2834175417e+00, -3.8000000000e+01, 1.7513745458e+09
3.2378100000e+09, -3.2891288400e-01, -3.7768670917e-01, -6.0061890203e+00, -2.2872776897e+00, -3.8000000000e+01, 1.7513745458e+09
3.2378200000e+09, -3.2952752709e-01, -3.7558344006e-01, -6.0266614800e+00, -2.2909698866e+00, -3.8000000000e+01, 1.7513745458e+09
3.2378300000e+09, -3.3067619801e-01, -3.7616413832e-01, -6.0059246168e+00, -2.2919291978e+00, -3.8000000000e+01, 1.7513745458e+09
3.2378400000e+09, -3.3137491345e-01, -3.7446093559e-01, -6.0200731364e+00, -2.2952275870e+00, -3.8000000000e+01, 1.7513745458e+09
3.2378500000e+09, -3.3043441176e-01, -3.7563169003e-01, -6.0156332610e+00, -2.2922688954e+00, -3.8000000000e+01, 1.7513745458e+09
3.2378600000e+09, -3.3235904574e-01, -3.7373092771e-01, -6.0182147002e+00, -2.2976684726e+00, -3.8000000000e+01, 1.7513745458e+09
3.2378700000e+09, -3.3485001326e-01, -3.7400591373e-01, -5.9859092010e+00, -2.3010124047e+00, -3.8000000000e+01, 1.7513745458e+09
3.2378800000e+09, -3.3405527473e-01, -3.7120854855e-01, -6.0312320585e+00, -2.3035631759e+00, -3.8000000000e+01, 1.7513745458e+09
3.2378900000e+09, -3.3486092091e-01, -3.7136575580e-01, -6.0198293534e+00, -2.3045504837e+00, -3.8000000000e+01, 1.7513745458e+09
3.2379000000e+09, -3.3710300922e-01, -3.7135663629e-01, -5.9938570902e+00, -2.3078826725e+00, -3.8000000000e+01, 1.7513745458e+09
3.2379100000e+09, -3.3740821481e-01, -3.6981445551e-01, -6.0100674186e+00, -2.3104046844e+00, -3.8000000000e+01, 1.7513745458e+09
3.2379200000e+09, -3.3756482601e-01, -3.6993831396e-01, -6.0066490430e+00, -2.3104690077e+00, -3.8000000000e+01, 1.7513745458e+09
3.2379300000e+09, -3.3776903152e-01, -3.7100309133e-01, -5.9906293245e+00, -2.3093391833e+00, -3.8000000000e+01, 1.7513745458e+09
3.2379400000e+09, -3.3903267980e-01, -3.6939769983e-01, -5.9963849502e+00, -2.3133583189e+00, -3.8000000000e+01, 1.7513745458e+09
3.2379500000e+09, -3.4097766876e-01, -3.6949470639e-01, -5.9723648745e+00, -2.3160778874e+00, -3.8000000000e+01, 1.7513745458e+09
3.2379600000e+09, -3.4045985341e-01, -3.6894902587e-01, -5.9853691244e+00, -2.3160570281e+00, -3.8000000000e+01, 1.7513745458e+09
3.2379700000e+09, -3.4089997411e-01, -3.6781939864e-01, -5.9945527199e+00, -2.3182295481e+00, -3.8000000000e+01, 1.7513745458e+09
3.2379800000e+09, -3.4145259857e-01, -3.6680448055e-01, -6.0009205794e+00, -2.3204150203e+00, -3.8000000000e+01, 1.7513745458e+09
3.2379900000e+09, -3.4235757589e-01, -3.6360514164e-01, -6.0307323698e+00, -2.3261062815e+00, -3.8000000000e+01, 1.7513745458e+09
3.2380000000e+09, -3.4552177787e-01, -3.6540958285e-01, -5.9703492189e+00, -2.3282274870e+00, -3.8000000000e+01, 1.7513745458e+09
3.2380100000e+09, -3.4440535307e-01, -3.6382830143e-01, -6.0035036411e+00, -2.3287768702e+00, -3.8000000000e+01, 1.7513745458e+09
3.2380200000e+09, -3.4605923295e-01, -3.6304748058e-01, -5.9935760967e+00, -2.3322418209e+00, -3.8000000000e+01, 1.7513745458e+09
3.2380300000e+09, -3.4585016966e-01, -3.6252650619e-01, -6.0026086669e+00, -2.3326572149e+00, -3.8000000000e+01, 1.7513745458e+09
3.2380400000e+09, -3.4690213203e-01, -3.6141771078e-01, -6.0038883029e+00, -2.3357043862e+00, -3.8000000000e+01, 1.7513745458e+09
3.2380500000e+09, -3.4850463271e-01, -3.6118310690e-01, -5.9875680619e+00, -2.3383315274e+00, -3.8000000000e+01, 1.7513745458e+09
3.2380600000e+09, -3.4907761216e-01, -3.6191314459e-01, -5.9716056767e+00, -2.3381434281e+00, -3.8000000000e+01, 1.7513745458e+09
3.2380700000e+09, -3.4814512730e-01, -3.6055442691e-01, -5.9997254282e+00, -2.3386863211e+00, -3.8000000000e+01, 1.7513745458e+09
3.2380800000e+09, -3.4905183315e-01, -3.5937729478e-01, -6.0034492723e+00, -2.3416203710e+00, -3.8000000000e+01, 1.7513745458e+09
3.2380900000e+09, -3.5092481971e-01, -3.5970982909e-01, -5.9767087249e+00, -2.3438329174e+00, -3.8000000000e+01, 1.7513745458e+09
3.2381000000e+09, -3.5219559073e-01, -3.5674741864e-01, -5.9978944382e+00, -2.3497739947e+00, -3.8000000000e+01, 1.7513745458e+09
3.2381100000e+09, -3.5273492336e-01, -3.5774359107e-01, -5.9790651451e+00, -2.3491448967e+00, -3.8000000000e+01, 1.7513745458e+09
3.2381200000e+09, -3.5381308198e-01, -3.5685321689e-01, -5.9769060635e+00, -2.3519166507e+00, -3.8000000000e+01, 1.7513745458e+09
3.2381300000e+09, -3.5360381007e-01, -3.5609963536e-01, -5.9887079740e+00, -2.3526777889e+00, -3.8000000000e+01, 1.7513745458e+09
3.2381400000e+09, -3.5661011934e-01, -3.5525631905e-01, -5.9623138856e+00, -2.3580962496e+00, -3.8000000000e+01, 1.7513745458e+09
3.2381500000e+09, -3.5479781032e-01, -3.5437265038e-01, -5.9952856457e+00, -2.3567940074e+00, -3.8000000000e+01, 1.7513745458e+09
3.2381600000e+09, -3.5743141174e-01, -3.5326385498e-01, -5.9764821573e+00, -2.3620584789e+00, -3.8000000000e+01, 1.7513745458e+09
3.2381700000e+09, -3.5665562749e-01, -3.5032564402e-01, -6.0217936319e+00, -2.3651477887e+00, -3.8000000000e+01, 1.7513745458e+09
3.2381800000e+09, -3.5718187690e-01, -3.5164377093e-01, -5.9992463840e+00, -2.3640074034e+00, -3.8000000000e+01, 1.7513745458e+09
3.2381900000e+09, -3.5915881395e-01, -3.5000818968e-01, -5.9946065250e+00, -2.3690971160e+00, -3.8000000000e+01, 1.7513745458e+09
3.2382000000e+09, -3.6078664660e-01, -3.5039249062e-01, -5.9697922033e+00, -2.3708088334e+00, -3.8000000000e+01, 1.7513745458e+09
3.2382100000e+09, -3.5887864232e-01, -3.4924581647e-01, -6.0073044650e+00, -2.3697969461e+00, -3.8000000000e+01, 1.7513745458e+09
3.2382200000e+09, -3.6274930835e-01, -3.4948402643e-01, -5.9563477821e+00, -2.3748172473e+00, -3.8000000000e+01, 1.7513745458e+09
3.2382300000e+09, -3.6004868150e-01, -3.4795197844e-01, -6.0083590907e+00, -2.3732785508e+00, -3.8000000000e+01, 1.7513745458e+09
3.2382400000e+09, -3.6213910580e-01, -3.4679520130e-01, -5.9961461276e+00, -2.3778347312e+00, -3.8000000000e+01, 1.7513745458e+09
3.2382500000e+09, -3.6372736096e-01, -3.4469380975e-01, -6.0013354369e+00, -2.3830555922e+00, -3.8000000000e+01, 1.7513745458e+09
3.2382600000e+09, -3.6306273937e-01, -3.4463173151e-01, -6.0104391885e+00, -2.3822323402e+00, -3.8000000000e+01, 1.7513745458e+09
3.2382700000e+09, -3.6466708779e-01, -3.4294280410e-01, -6.0103305455e+00, -2.3868857827e+00, -3.8000000000e+01, 1.7513745458e+09
3.2382800000e+09, -3.6716559529e-01, -3.4387058020e-01, -5.9678070044e+00, -2.3889448434e+00, -3.8000000000e+01, 1.7513745458e+09
3.2382900000e+09, -3.6733123660e-01, -3.4444391727e-01, -5.9589553624e+00, -2.3883386805e+00, -3.8000000000e+01, 1.7513745458e+09
3.2383000000e+09, -3.6583226919e-01, -3.4251192212e-01, -6.0007085357e+00, -2.3891049416e+00, -3.8000000000e+01, 1.7513745458e+09
3.2383100000e+09, -3.6871078610e-01, -3.4165102243e-01, -5.9744105163e+00, -2.3942690125e+00, -3.8000000000e+01, 1.7513745458e+09
3.2383200000e+09, -3.6856245995e-01, -3.4120646119e-01, -5.9815137440e+00, -2.3947175422e+00, -3.8000000000e+01, 1.7513745458e+09
3.2383300000e+09, -3.6968556047e-01, -3.4078195691e-01, -5.9722334996e+00, -2.3968545807e+00, -3.8000000000e+01, 1.7513745458e+09
3.2383400000e+09, -3.6853462458e-01, -3.3943042159e-01, -6.0027302342e+00, -2.3972810161e+00, -3.8000000000e+01, 1.7513745458e+09
3.2383500000e+09, -3.7099814415e-01, -3.3707696199e-01, -5.9987577814e+00, -2.4040640845e+00, -3.8000000000e+01, 1.7513745458e+09
3.2383600000e+09, -3.6815372109e-01, -3.3882007003e-01, -6.0147634063e+00, -2.3976625551e+00, -3.8000000000e+01, 1.7513745458e+09
3.2383700000e+09, -3.7017586827e-01, -3.3611232042e-01, -6.0205709826e+00, -2.4043861126e+00, -3.8000000000e+01, 1.7513745458e+09
3.2383800000e+09, -3.7322232127e-01, -3.3601444960e-01, -5.9825386486e+00, -2.4086082882e+00, -3.8000000000e+01, 1.7513745458e+09
3.2383900000e+09, -3.7191069126e-01, -3.3410310745e-01, -6.0215997971e+00, -2.4096941610e+00, -3.8000000000e+01, 1.7513745458e+09
3.2384000000e+09, -3.7486213446e-01, -3.3346679807e-01, -5.9907930033e+00, -2.4145689326e+00, -3.8000000000e+01, 1.7513745458e+09
3.2384100000e+09, -3.7347713113e-01, -3.3213019371e-01, -6.0241515827e+00, -2.4147252184e+00, -3.8000000000e+01, 1.7513745458e+09
3.2384200000e+09, -3.7527808547e-01, -3.2972925901e-01, -6.0283367964e+00, -2.4207124123e+00, -3.8000000000e+01, 1.7513745458e+09
3.2384300000e+09, -3.7411034107e-01, -3.2996672392e-01, -6.0408576541e+00, -2.4188096691e+00, -3.8000000000e+01, 1.7513745458e+09
3.2384400000e+09, -3.7434098124e-01, -3.3427813649e-01, -5.9881831126e+00, -2.4126708682e+00, -3.8000000000e+01, 1.7513745458e+09
3.2384500000e+09, -3.7707668543e-01, -3.2926616073e-01, -6.0101368008e+00, -2.4237788212e+00, -3.8000000000e+01, 1.7513745458e+09
3.2384600000e+09, -3.7794581056e-01, -3.2840564847e-01, -6.0085726298e+00, -2.4262151176e+00, -3.8000000000e+01, 1.7513745458e+09
3.2384700000e+09, -3.7896683812e-01, -3.2763123512e-01, -6.0039879856e+00, -2.4287188413e+00, -3.8000000000e+01, 1.7513745458e+09
3.2384800000e+09, -3.7880074978e-01, -3.2790720463e-01, -6.0030353856e+00, -2.4280853427e+00, -3.8000000000e+01, 1.7513745458e+09
3.2384900000e+09, -3.7932208180e-01, -3.2801529765e-01, -5.9949779650e+00, -2.4286027749e+00, -3.8000000000e+01, 1.7513745458e+09
3.2385000000e+09, -3.8050383329e-01, -3.2536524534e-01, -6.0093972423e+00, -2.4341506565e+00, -3.8000000000e+01, 1.7513745458e+09
3.2385100000e+09, -3.8165831566e-01, -3.2516369224e-01, -5.9964423380e+00, -2.4359525875e+00, -3.8000000000e+01, 1.7513745458e+09
3.2385200000e+09, -3.8195440173e-01, -3.2534942031e-01, -5.9904533914e+00, -2.4360535216e+00, -3.8000000000e+01, 1.7513745458e+09
3.2385300000e+09, -3.8268664479e-01, -3.2188242674e-01, -6.0196034999e+00, -2.4422810665e+00, -3.8000000000e+01, 1.7513745458e+09
3.2385400000e+09, -3.8393673301e-01, -3.2382905483e-01, -5.9812979336e+00, -2.4409171402e+00, -3.8000000000e+01, 1.7513745458e+09
3.2385500000e+09, -3.8352069259e-01, -3.2240003347e-01, -6.0027454134e+00, -2.4425619927e+00, -3.8000000000e+01, 1.7513745458e+09
3.2385600000e+09, -3.8430568576e-01, -3.2138508558e-01, -6.0036221166e+00, -2.4451210539e+00, -3.8000000000e+01, 1.7513745458e+09
3.2385700000e+09, -3.8306748867e-01, -3.2049831748e-01, -6.0299930416e+00, -2.4448926612e+00, -3.8000000000e+01, 1.7513745458e+09
3.2385800000e+09, -3.8723111153e-01, -3.2141521573e-01, -5.9644081473e+00, -2.4488043395e+00, -3.8000000000e+01, 1.7513745458e+09
3.2385900000e+09, -3.8795027137e-01, -3.1874844432e-01, -5.9841684609e+00, -2.4538059628e+00, -3.8000000000e+01, 1.7513745458e+09
3.2386000000e+09, -3.8649129868e-01, -3.1848067045e-01, -6.0066301078e+00, -2.4523696715e+00, -3.8000000000e+01, 1.7513745458e+09
3.2386100000e+09, -3.8793009520e-01, -3.1794485450e-01, -5.9932614991e+00, -2.4550183166e+00, -3.8000000000e+01, 1.7513745458e+09
3.2386200000e+09, -3.8847568631e-01, -3.1650871038e-01, -6.0016864162e+00, -2.4579251662e+00, -3.8000000000e+01, 1.7513745458e+09
3.2386300000e+09, -3.8913273811e-01, -3.1425213814e-01, -6.0174967860e+00, -2.4622525413e+00, -3.8000000000e+01, 1.7513745458e+09
3.2386400000e+09, -3.8799217343e-01, -3.1498408318e-01, -6.0248946149e+00, -2.4596791908e+00, -3.8000000000e+01, 1.7513745458e+09
3.2386500000e+09, -3.9070904255e-01, -3.1552213430e-01, -5.9824153239e+00, -2.4622571591e+00, -3.8000000000e+01, 1.7513745458e+09
3.2386600000e+09, -3.9258381724e-01, -3.1258478761e-01, -5.9889028742e+00, -2.4691581920e+00, -3.8000000000e+01, 1.7513745458e+09
3.2386700000e+09, -3.9186352491e-01, -3.1216025352e-01, -6.0032446861e+00, -2.4689255606e+00, -3.8000000000e+01, 1.7513745458e+09
3.2386800000e+09, -3.9134201407e-01, -3.1169679761e-01, -6.0153313725e+00, -2.4690006308e+00, -3.8000000000e+01, 1.7513745458e+09
3.2386900000e+09, -3.9449620247e-01, -3.1020119786e-01, -5.9885453232e+00, -2.4752475368e+00, -3.8000000000e+01, 1.7513745458e+09
3.2387000000e+09, -3.9324370027e-01, -3.0834040046e-01, -6.0255639495e+00, -2.4766254323e+00, -3.8000000000e+01, 1.7513745458e+09
3.2387100000e+09, -3.9537277818e-01, -3.0911272764e-01, -5.9882301966e+00, -2.4780320593e+00, -3.8000000000e+01, 1.7513745458e+09
3.2387200000e+09, -3.9525917172e-01, -3.0793312192e-01, -6.0023524124e+00, -2.4797471037e+00, -3.8000000000e+01, 1.7513745458e+09
3.2387300000e+09, -3.9505353570e-01, -3.0667376518e-01, -6.0185836165e+00, -2.4814808557e+00, -3.8000000000e+01, 1.7513745458e+09
3.2387400000e+09, -3.9660766721e-01, -3.0677157641e-01, -5.9962359860e+00, -2.4832274267e+00, -3.8000000000e+01, 1.7513745458e+09
3.2387500000e+09, -3.9941498637e-01, -3.0527785420e-01, -5.9734853042e+00, -2.4889943155e+00, -3.8000000000e+01, 1.7513745458e+09
3.2387600000e+09, -3.9857727289e-01, -3.0467766523e-01, -5.9913003235e+00, -2.4889308328e+00, -3.8000000000e+01, 1.7513745458e+09
3.2387700000e+09, -3.9953678846e-01, -3.0416369438e-01, -5.9834929784e+00, -2.4909044873e+00, -3.8000000000e+01, 1.7513745458e+09
3.2387800000e+09, -3.9870783687e-01, -3.0367073417e-01, -6.0000828037e+00, -2.4906852218e+00, -3.8000000000e+01, 1.7513745458e+09
3.2387900000e+09, -4.0204596520e-01, -3.0250108242e-01, -5.9662573446e+00, -2.4965546164e+00, -3.8000000000e+01, 1.7513745458e+09
3.2388000000e+09, -4.0114513040e-01, -3.0152791739e-01, -5.9888132402e+00, -2.4970249437e+00, -3.8000000000e+01, 1.7513745458e+09
3.2388100000e+09, -4.0042340755e-01, -3.0142423511e-01, -5.9998818848e+00, -2.4963250753e+00, -3.8000000000e+01, 1.7513745458e+09
