-0.099542238	 -0.20201874
-0.099444583	  -0.2018013
-0.099348448	 -0.20155716
-0.099253848	 -0.20137405
-0.099153139	 -0.20111465
-0.099060059	 -0.20085907
-0.098962404	 -0.20063019
-0.098863222	 -0.20035934
 -0.09876404	 -0.20011139
-0.098669432	  -0.1998558
-0.098568723	 -0.19958496
-0.098471068	 -0.19931793
-0.098373413	 -0.19904709
-0.098278806	 -0.19877625
-0.098178104	 -0.19856644
-0.098081969	 -0.19834518
-0.097982787	 -0.19809341
-0.097888187	 -0.19778061
-0.097789004	 -0.19752502
-0.097695924	  -0.1972847
 -0.09759216	 -0.19701385
 -0.09749756	 -0.19675446
-0.097398378	 -0.19655991
-0.097302243	 -0.19626617
-0.097201541	 -0.19599915
-0.097106934	 -0.19568634
-0.097010806	 -0.19546127
-0.096914671	 -0.19525146
-0.096813962	 -0.19496155
-0.096719362	 -0.19475174
-0.096618652	 -0.19449615
 -0.09651947	  -0.1942482
-0.096423343	 -0.19396973
-0.096330263	 -0.19374466
-0.096224979	 -0.19350433
-0.096133426	 -0.19330215
-0.096035764	 -0.19304276
-0.095936581	 -0.19269943
-0.095838927	 -0.19245529
-0.095742799	 -0.19220352
-0.095639035	 -0.19190598
-0.095545962	 -0.19168854
 -0.09544678	 -0.19143677
-0.095349118	 -0.19116974
-0.095248416	 -0.19085312
-0.095155336	 -0.19054413
-0.095060728	 -0.19041061
-0.094963074	 -0.19015503
-0.094859317	 -0.18984985
-0.094769284	  -0.1895752
-0.094667055	 -0.18935394
  -0.0945694	  -0.1890564
-0.094473265	 -0.18883514
 -0.09437561	 -0.18862152
-0.094276428	 -0.18831635
-0.094180301	 -0.18808365
-0.094081119	 -0.18783188
-0.093984984	 -0.18760681
-0.093885802	 -0.18733597
 -0.09378662	 -0.18685532
-0.093688965	 -0.18668747
 -0.09359131	 -0.18641663
-0.093496703	 -0.18611145
-0.093395993	 -0.18578339
-0.093298338	 -0.18547821
-0.093203738	 -0.18527985
-0.093106076	 -0.18489075
-0.093009949	 -0.18470001
-0.092910767	 -0.18435669
-0.092813112	 -0.18402481
-0.092710875	  -0.1837616
-0.092617795	 -0.18347168
 -0.09252014	 -0.18320084
-0.092422485	 -0.18263626
-0.092323303	 -0.18265915
-0.092227176	 -0.18222809
-0.092129514	 -0.18202972
-0.092033386	 -0.18173599
-0.091934204	 -0.18148422
-0.091838077	 -0.18120193
-0.091738895	 -0.18094635
-0.091641232	 -0.18054199
-0.091543578	 -0.18016052
 -0.09144745	 -0.17983627
-0.091348268	 -0.17962265
-0.091252133	 -0.17829514
-0.091154478	 -0.17894363
-0.091058351	 -0.17854691
-0.090957642	 -0.17707443
-0.090863034	 -0.17802811
-0.090760805	 -0.17533875
-0.090666197	 -0.17497253
-0.090567015	 -0.17697525
-0.090472415	 -0.17655945
-0.090370178	 -0.17403793
-0.090277098	  -0.1745224
-0.090179443	 -0.17494583
-0.090080261	 -0.17123795
-0.089981079	 -0.17074585
-0.089886472	 -0.16902161
-0.089782715	 -0.16639328
-0.089694217	 -0.16490173
-0.089588925	 -0.16906357
-0.089494325	 -0.16543579
 -0.08939819	  -0.1633873
-0.089300536	  -0.1619072
-0.089199826	 -0.15999603
-0.089108273	 -0.15932846
-0.089004517	 -0.16165924
-0.088912964	 -0.16360474
-0.088806152	 -0.16076279
-0.088713072	 -0.16249847
-0.088615417	  -0.1569252
 -0.08851929	 -0.15633774
-0.088420108	 -0.15644073
-0.088322446	  -0.1503067
-0.088226318	 -0.14805222
-0.088130191	  -0.1489563
-0.088034056	 -0.14847183
-0.087933347	 -0.14614105
-0.087832645	 -0.14759827
 -0.08773651	 -0.15039063
-0.087637328	 -0.14991379
  -0.0875412	 -0.14846039
-0.087442018	 -0.14463425
-0.087350465	 -0.14675903
-0.087252811	 -0.14427185
-0.087153628	 -0.14143753
-0.087055966	  -0.1401329
-0.086959839	 -0.13935089
-0.086862184	 -0.14084625
-0.086763002	 -0.14312363
 -0.08666382	 -0.13706589
-0.086569212	 -0.13744354
-0.086465456	 -0.13446808
-0.086373903	 -0.12815857
-0.086273193	 -0.12546539
-0.086178586	 -0.12449646
-0.086077884	 -0.12285233
-0.085980222	 -0.12810516
 -0.08588104	 -0.12452698
-0.085787967	 -0.12347794
-0.085687257	 -0.12264252
-0.085589603	 -0.12186813
 -0.08549194	 -0.12205124
 -0.08539734	 -0.12242508
-0.085299686	 -0.12188339
-0.085205078	 -0.11710739
-0.085104369	 -0.11483002
-0.085006714	 -0.11026382
-0.084910586	 -0.10383606
-0.084811404	-0.097881317
-0.084712222	-0.088493347
 -0.08461456	-0.085788727
-0.084512331	-0.085056305
-0.084420778	-0.082015991
 -0.08432617	-0.080310822
-0.084225461	-0.077651978
-0.084127806	-0.075069427
-0.084033206	-0.067203522
-0.083929442	-0.065563202
-0.083834842	-0.063919067
-0.083734132	-0.062782288
-0.083637998	-0.061908722
-0.083540343	-0.063110352
-0.083445743	  -0.0639534
-0.083348081	-0.064102173
-0.083247378	-0.063026428
-0.083149716	-0.061710358
-0.083053589	-0.060600281
-0.082955934	-0.059589386
-0.082859799	-0.058811188
-0.082762145	-0.058238983
-0.082662962	 -0.05783844
-0.082566835	-0.057235718
  -0.0824707	-0.057304382
-0.082371518	-0.057380676
-0.082275391	-0.057483673
-0.082174681	-0.055698395
-0.082083128	-0.054615021
-0.081977844	-0.054733276
-0.081883237	-0.055095673
-0.081782535	-0.055580139
-0.081687927	 -0.05745697
-0.081588745	  -0.0573349
 -0.08149109	-0.057476044
-0.081394956	 -0.05708313
-0.081297301	-0.056846619
-0.081199646	-0.055919647
-0.081103519	-0.055290222
-0.081002809	-0.054382324
-0.080905154	-0.054275513
-0.080810547	-0.053340912
 -0.08070831	-0.052440643
 -0.08061371	-0.051815033
-0.080516055	-0.051795959
-0.080418393	-0.051063538
-0.080322266	-0.050563812
-0.080224611	-0.049705505
-0.080128476	-0.048992157
-0.080027774	-0.047939301
-0.079931639	-0.047649384
-0.079832457	-0.047561646
 -0.07973633	-0.047389984
 -0.07963562	-0.047447205
-0.079541013	-0.047401428
-0.079443358	-0.047019958
-0.079342648	-0.046123505
-0.079248048	-0.045757294
-0.079150394	-0.045753479
-0.079051211	-0.045692444
-0.078955077	 -0.04535675
-0.078855895	 -0.04523468
-0.078756712	-0.044891357
-0.078659058	-0.044399261
-0.078567505	 -0.04447937
-0.078466795	-0.043960571
-0.078370668	-0.043266296
-0.078271486	-0.043102264
-0.078176878	-0.042373657
-0.078076169	 -0.04221344
-0.077978514	 -0.04196167
-0.077880859	-0.041362762
-0.077784732	-0.041301727
-0.077684022	-0.040863037
-0.077590942	-0.039848328
 -0.07749176	-0.039810181
-0.077392578	-0.039463043
-0.077293396	-0.039428711
-0.077200316	-0.039207458
-0.077099606	-0.039234161
-0.077006534	-0.038986206
-0.076904297	-0.038639069
-0.076809689	-0.037780762
-0.076708987	-0.037559509
-0.076615907	-0.037086487
 -0.07651367	-0.036914825
-0.076416016	-0.036712646
-0.076318361	-0.038181305
-0.076223753	-0.038303375
-0.076123044	-0.037792206
-0.076028444	-0.037612915
-0.075927734	-0.037303925
-0.075833127	-0.036979675
-0.075735472	-0.036827087
-0.075637817	 -0.03660965
-0.075537108	-0.036331177
-0.075442508	-0.036289215
-0.075343326	-0.036102295
-0.075248718	-0.035697937
-0.075149536	-0.035671234
-0.075051881	-0.035457611
-0.074954227	-0.035232544
-0.074858092	 -0.03521347
 -0.07475891	-0.034721375
 -0.07466431	-0.034263611
-0.074560545	-0.034015656
-0.074465945	-0.033939362
-0.074369811	-0.033988953
-0.074272156	-0.033721924
-0.074169919	-0.033512115
-0.074078366	 -0.03314209
-0.073979184	-0.033248901
-0.073883057	-0.032543182
-0.073782347	-0.032367706
-0.073684692	-0.032619476
-0.073582456	-0.033035278
-0.073490903	-0.032844543
-0.073394775	-0.032375336
-0.073294066	-0.032047272
-0.073196411	-0.031879425
-0.073098756	-0.031814575
-0.072999574	-0.031799316
-0.072903439	-0.031665802
-0.072808839	-0.031448364
-0.072711185	-0.031208038
-0.072608948	-0.030971527
 -0.07251282	-0.030666351
-0.072416686	-0.030525208
-0.072320558	-0.030490875
-0.072219849	-0.030323029
-0.072123721	-0.030132294
-0.072027586	-0.030040741
-0.071929932	-0.029815674
-0.071832277	 -0.02980423
-0.071734622	 -0.02980423
-0.071633913	-0.029792786
-0.071537778	-0.029758453
 -0.07144165	-0.029598236
